,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
icpdwk2,,,0.030538773,,0.071373736,,0.071373746,,,,0.070369284,0.037856993,0.055572568,0.062237432,-0.168216496,0.094944415,,0.288249209,,,,0.343824839,,-0.342385061,0.330812897,0.062269419,0.021980448,-0.997117271,-0.243966972,,,,-0.020717203,0.194626389,0.076333927,0.029061343,,,0.072189325,0.115695969,0.016947896,,0.00954726,0.259393653,0.016344024,,,-0.237280862,,0.045743197,,0.043919516,,0.181252479,-0.190321152,-0.248166341,0.048754905,0.046838737,0.18147551,0.073592108,,,,0.164779716,0.411866284,0.110343125,0.198819068,0.010794078,,,,0.158259709,,0.22521315,,0.103948191,0.140160014,-0.11238458,0.202761498,,,0.102233013,0.192728709,1,1,0.254050567,,,,0.17247509,0.141400902,0.409601264,,,0.198129051,,,,,,,,,,-0.044412682,0.107227391,,,0.076257997,-0.099524204,,0.29326281,0.825709466,0.030113871,,0.091149772,,,,0.080310227,,,,0.154112104,,,,-0.948528294,-0.874903909,-1,-0.418595631,,0.19441829,,0.619350167,0.317849263,0.199490796,0.002567658,0.016268608,0.000111232,0.19394002,-0.02321672,0.165053338,-0.023370303,,0.193338988,0.167585746,0.400658964,0.198071817,,0.081345149,,,0.173694634,,,0.15568452
icpdwrk,0.019300269,-0.023632786,0.030951204,,0.068611677,0.017385985,0.073766345,,,,0.048938934,0.039467885,0.019826916,0.040962799,-0.190518257,0.055863857,,0.285922426,,0.286515281,-0.015667695,0.409293977,,-0.309398311,0.321777817,0.042859301,0.006532556,-0.902790195,-0.210301198,,,0.422823888,0.04052453,0.191753529,0.06977677,0.001881502,,0.006532556,0.075735406,0.10683384,-0.009755258,,0.090827351,0.207070605,-0.025776494,,,-0.025532821,,0.087248556,,0.072132401,,0.176880438,-0.110740952,-0.026122145,0.089868357,0.07434931,0.177157144,0.096314838,,,,0.201907972,0.376492548,0.128776988,0.232242009,0.057242464,,,,0.208189246,,0.326518262,,0.121250659,0.103914424,-0.098565767,0.195075587,,,0.37211537,0.196869911,1,1,0.250290461,0.256007456,,,0.189852488,0.166099102,0.365489153,,,0.228075856,,,,,,,,,,-0.01941551,0.147926976,,,0.146897391,-0.07838445,,0.316542036,0.797025459,0.045324704,,0.081855577,,,,0.093440133,,,,0.165941506,,,,-0.855317412,-0.795635678,-0.919020963,-0.384111672,,0.185713393,,0.561673701,0.290816743,0.235367162,0.00272872,0.083598134,0.00510742,0.159226453,-0.041115901,0.132195859,-0.019022928,,0.17935743,0.191543992,0.366188858,0.242537796,,0.090073018,,,0.190803484,,,0.180476404
icppdwk,-0.001620373,0.012973373,-0.011662204,,0.18574025,0.001362618,0.178979,,,,0.056346699,0.01642754,0.051065751,0.060911382,-0.398286471,0.051278944,,-0.043948694,,0.030203234,-0.049564484,0.115895577,,-0.314456401,0.370623608,0.032953437,-0.014359731,-0.258057279,0.299514344,,,0.036933977,0.092900709,0.977783323,0.017173901,-0.035593743,,-0.011122156,-0.053948985,0.029801924,-0.050517441,,-0.105300944,0.253904191,-0.099692476,,,-0.115837736,,0.090948028,,0.100613082,,0.96536045,-0.098213848,-0.114179298,0.093215649,0.10247651,0.965474305,0.042078392,,,,0.16105855,0.725165909,0.036751592,0.040789122,0.044610938,,,,0.174670212,,0.13960939,,0.068989176,-0.118782314,-0.091515362,0.967186313,,,0.025392122,0.983215816,0.254050567,0.250290461,1,0.170478251,,,0.146664184,0.13408981,0.706589736,,,0.202863978,,,,,,,,,,-0.285982667,0.001536674,,,0.310593735,-0.708061334,,0.232989773,0.099163237,0.131806032,,0.133496883,,,,0.035209445,,,,0.032659489,,,,-0.235993155,-0.175543818,-0.259991916,-0.719376429,,0.977132916,,0.102753255,-0.247317252,0.175645318,0.018456114,0.035225473,0.016036779,0.028173226,-0.069937837,0.052969732,-0.049012294,,0.143419124,0.139216561,0.709614935,0.180213332,,0.092721437,,,0.134416984,,,0.142397261
icwhct,0.009758426,0.010071727,0.019757029,,0.222677102,0.009939815,0.21303611,,0.021346678,0.05574981,0.019880113,0.058576398,0.06448884,0.059540027,0.093204168,-0.002452219,,-0.198056518,,0.119464526,-0.054579327,0.085822985,,-0.029123588,0.081383904,0.042533409,0.034754067,-0.157585688,0.055929921,-0.00229133,-0.00229133,0.199984028,-0.007251484,0.171709903,0.031589987,-0.009702475,,-0.005615025,0.003144116,0.021420069,-0.00194868,,0.125031079,0.277395989,0.004690933,,,0.028715125,,0.1049902,,0.113003132,,0.167926916,0.003609898,0.027599347,0.10548116,0.114099535,0.168058496,0.062384927,,,,0.875593423,0.121663768,0.024462563,0.029288044,0.384644173,,,,0.124846032,,0.147211735,,0.27387095,-0.004569915,-0.013110726,0.166158579,,,0.202493333,0.169656052,,0.256007456,0.170478251,1,,,0.608666326,0.64427543,0.118584633,,,0.824946321,,,,,,,,,,0.003268468,0.039604339,,,0.158741878,-0.107845061,,0.250131427,0.151729136,0.012493553,,0.100137079,,,,0.034699695,,,,0.033485796,,,,-0.101792021,0.144771417,-0.171126716,-0.119998792,,0.169081776,,-0.066319917,-0.05623003,0.859617708,0.059396845,0.126031251,0.059719094,-0.000672168,-0.013887301,0.041855913,-0.01753715,,0.555024357,0.547657142,0.119118771,0.949944304,,0.415639013,,,0.715622575,,,0.823718417
inttph,-0.065487953,-0.065487953,0.023042485,,-0.087345144,0.065487953,-0.073143377,,,,0.069322783,0.031086875,0.030111235,0.038740701,-0.249687563,0.03806475,0.358623782,0.371609632,0.326443526,,,0.273265347,-0.083969576,-0.231256253,0.199021877,-0.012979843,-0.021598797,-0.283337225,-0.122637009,-0.004572977,0.003573269,,-0.004572977,0.140724347,0.014836139,-0.014476959,,-0.006467956,0.102761043,0.04074722,-0.002628873,-0.035370946,,-0.123969379,-0.076422815,0.032227511,-0.183180396,,0.029570595,,0.03555354,,0.133422505,,-0.26139464,,,,,0.005312881,-0.095198124,-0.12763701,0.067946428,0.015560261,0.250287531,0.083684307,0.205465466,-0.037367923,-0.119686145,,,0.120621065,,0.064909223,-0.042897193,-0.020733879,-0.036706936,-0.03660357,,,,,,,,,,1,0.238457358,0.042281061,,,0.017868985,0.248553758,0.036930414,0.112851958,0.229041057,0.255412602,,0.068505239,,,-0.047920071,-0.03526466,,0.043509591,,0.006347911,,,0.190217392,0.102655742,0.28604652,0.037582743,,0.087407941,0.126484531,,0.02159947,0.105786172,,,0.141022652,0.157419424,,,0.135446575,-0.300488767,-0.291882617,-0.288685311,-0.250173617,,,-0.327665568,0.376546325,0.180411994,0.023251686,-0.038135713,-0.02494367,-0.024285915,0.020973446,0.0206783,0.023655403,0.000298268,0.242226582,0.040642095,0.047722265,0.245362338,0.010279036,,-0.017937786,,,0.017068182,,-0.04641618,
ioactp,-0.03258299,-0.02948451,-0.003839316,,-0.010965756,0.013802383,0.05451747,,,,0.084326103,0.047058489,0.04318322,0.059294213,-0.3271727,0.017200141,0.157867089,0.152391804,0.307257253,,,0.246156562,-0.024481033,-0.37212725,0.38091769,0.033983228,0.005445174,-0.372344227,-0.332215996,-0.018049171,0.021263182,,0.023495657,0.56359617,0.027047148,-0.005859333,,0.013444715,0.010062561,-0.007316816,0.050484667,0.263391985,,0.16455934,0.007399478,0.027857602,-0.16345396,,0.052575116,,0.040631642,,0.557155287,,-0.210589636,,,,,0.044053977,-0.051336885,-0.060215539,0.25629329,0.136492812,0.897776687,0.071810332,0.115951387,0.041690018,-0.048554002,0.065662594,0.095463971,0.149927809,,0.149156355,0.120580824,0.092282067,-0.124645359,0.072278081,,,0.258055407,0.008318875,0.540261913,,,,,0.238457358,1,0.14194033,,,0.168457449,0.873148684,0.177320295,0.080418378,0.122486955,0.888181753,0.358872899,0.371393075,-0.038657518,-0.293842455,-0.299758922,-0.151108517,,0.009876975,0.321777127,0.282185312,,,0.108650914,0.259424586,0.220761295,0.110994485,0.179562323,0.131987925,0.316430752,,0.067052218,0.056035159,,,0.070637845,0.099101054,,,0.557270362,-0.359409929,-0.301599822,-0.374766052,-0.869509871,-0.229424502,,-0.292858134,0.322201113,0.281865335,0.147047856,0.046742336,0.059205418,0.049686849,0.026487497,0.077881571,0.008192285,0.048714305,0.851156627,0.14071033,0.144668956,0.896974819,0.14632481,,0.065845635,,,0.124202674,,0.059725961,
iorgact,-0.008985439,0.000928006,0.003528633,,0.103370962,-0.007546884,0.093515375,-0.012746983,-0.005234308,0.031154594,0.146808186,0.146687557,0.142586015,0.167327517,0.061203827,0.017033896,-0.082289215,-0.046669667,0.054939919,0.082172657,-0.047081038,0.108366057,0.091642882,-0.064692513,0.089951023,-0.00885135,0.000944356,-0.169759023,0.033224355,0.023248426,0.038933376,0.068384188,-0.003733746,0.1468998,0.021138135,0.002418725,,-0.005005286,0.052515939,0.017842601,-0.007899596,0.079353023,0.071834008,0.189745003,-0.022361119,0.05392492,-0.067885843,0.005299221,0.080763348,0.090476366,0.07942071,0.103043661,0.175924031,0.136578683,-0.021028283,0.000937095,0.083406365,0.095243157,0.118278147,-0.044113562,-0.007192073,-0.000636707,0.030311974,0.637615482,0.124289148,0.043155075,0.056004218,0.261691502,-0.060408477,-0.043378928,-0.034423113,0.109227634,,0.134615446,0.28267378,0.273056843,-0.018500666,-0.020194454,0.144584267,-0.044738917,0.11530448,0.083762853,0.158161956,0.17247509,0.189852488,0.146664184,0.608666326,0.042281061,0.14194033,1,0.415164043,0.114459369,0.626474806,0.133224476,0.575633113,0.029185948,0.022250053,0.131843232,0.150702883,0.101119372,0.002792557,-0.129798232,-0.086105802,-0.019669213,-0.010845796,0.029438846,0.173472263,0.098543196,0.109863674,-0.083022661,0.089107774,0.260478657,0.09600969,0.016275449,-0.02472987,0.047651424,0.040200429,,0.042993637,0.044464421,,,0.032685589,0.051281383,,,0.164811547,-0.129977783,0.086221894,-0.174914425,-0.119058102,0.07226317,0.136505091,0.014081913,0.042677577,-0.014161637,0.599340251,0.082472198,0.102799221,0.08356082,-0.025841769,-0.020315098,0.012141537,-0.013202271,0.12169459,0.514282542,0.526913599,0.124979853,0.640102775,,0.377440377,,,0.831337798,,0.417776852,0.555805468
isco08,-0.014115772,-0.048446298,-0.024428404,,0.189320107,-0.017380646,0.153336031,0.031973762,0.00034192,-0.017055489,0.026432669,0.040816799,0.045285704,0.042403005,0.072032499,-0.038843527,,-0.153153868,,0.088228483,-0.021033858,0.0871011,,-0.033694884,0.070999921,0.025391987,0.015942901,-0.126510588,0.055208515,0.054520842,0.054520842,0.12248529,-0.006455156,0.138739743,0.02079989,0.01087283,,-0.004912302,0.034269678,0.018852436,0.007335811,,0.088238175,0.234237151,-0.006069191,,,-0.043877922,,0.085658377,,0.086919257,,0.135751261,-0.025827039,-0.042417932,0.085929569,0.087208739,0.136163254,0.023519868,,,,0.599578427,0.095910028,0.028085857,0.023955911,0.238230991,,,,0.097325002,,0.117882242,,0.199859114,-0.006692025,-0.008638308,0.131975499,,,0.092306581,0.133309207,0.141400902,0.166099102,0.13408981,0.64427543,,,0.415164043,1,0.109136659,,,0.565118137,,,,,,,,,,0.003580303,0.013599135,,,0.106394544,-0.100488022,,0.201487123,0.098042383,-0.00016121,,0.099920429,,,,0.042390994,,,,0.024424991,,,,-0.084806448,0.08742494,-0.131921434,-0.091524751,,0.137552188,,-0.045948775,-0.054887087,0.598382056,0.03436904,0.068372174,0.031767907,-0.000278623,-0.010305573,0.024542856,-0.005535498,,0.39646573,0.395740596,0.095917832,0.634904153,,0.302572313,,,0.486726775,,,0.555183136
isco08p,0.008694428,-0.001474923,0.003057819,,0.074411487,0.008428926,0.068960618,0.013769959,-0.045102488,0.002659871,0.038182179,0.009260443,0.030617955,0.042084517,-0.390742879,0.026910145,,0.185809871,,0.010611264,-0.021608646,0.220056964,,-0.412747893,0.412431033,0.029083596,0.007736241,-0.408111463,-0.381254318,0.00771377,0.00771377,0.010185227,0.056141101,0.588063192,0.005798794,0.007278259,,0.021947362,0.008247448,0.001341433,0.05765792,,-0.055205718,0.137000723,0.000338462,,,-0.137576626,,0.062418454,,0.043686499,,0.574246066,-0.153084876,-0.134908011,0.064673784,0.045398595,0.57449296,0.050205101,,,,0.097963449,0.959044293,0.070035274,0.1271451,0.02772876,,,,0.150472332,,0.185356795,,0.037166882,-0.107627236,0.041408041,0.592941827,,,0.020475881,0.590594589,0.409601264,0.365489153,0.706589736,0.118584633,,,0.114459369,0.109136659,1,,,0.136923241,,,,,,,,,,-0.201454498,0.009180753,,,0.180093324,-0.371507886,,0.211049655,0.231379237,0.144566485,,0.08606147,,,,0.05804809,,,,0.110008309,,,,-0.397618759,-0.354779252,-0.412283198,-0.951897407,,0.58882623,,0.36567939,0.308861106,0.12140888,0.022142216,0.033226783,0.028239151,0.01126055,0.072835036,0.022434535,0.055089381,,0.111372007,0.113187959,0.935619841,0.122465409,,0.038735429,,,0.097170982,,,0.095971754
iscoco,0.00030918,-0.005173522,0.011829318,,0.129336722,0.003382888,0.111000326,,,,0.075680782,0.054208756,0.068721929,0.070512872,0.138260756,0.023369045,-0.188682207,-0.195756353,0.019385166,,,0.150684125,0.055383032,-0.03627102,0.12383451,0.006547479,-0.004472083,-0.229425541,0.061224903,-0.003212873,0.052376759,0.067145627,0.021848831,0.216735622,0.021754869,0.00609316,,-0.001640034,0.047865252,0.023826798,-0.008574097,0.181952691,0.048916444,0.344969414,-0.003502121,0.023953454,-0.03648473,-0.095542836,0.071033427,0.102240751,0.080006927,0.100282213,0.230217523,0.191878043,-0.110561201,-0.025965983,0.072860168,0.072493395,0.117162003,0.091909561,0.028087706,0.043256747,0.058439915,0.79326823,0.169334753,0.039863974,-0.009574376,0.398009224,0.006408893,-0.145740122,0.029981353,0.165737613,0.244214728,0.161225773,0.27284935,0.255152691,0.007299519,-0.037298406,0.190411634,0.037523253,0.198330787,0.003130432,0.246833044,,,,,0.017868985,0.168457449,0.626474806,,,1,0.176563006,0.815516975,0.015369603,-0.039955785,0.172150817,0.186945243,0.183583026,0.014527339,-0.15433187,-0.160586606,0.00259287,-0.002941462,0.023197719,0.225377325,0.188666885,,,0.033854207,0.264781166,0.057537977,0.024269029,-0.10441373,0.169670778,0.08132581,0.085168147,0.049884052,0.042798323,,0.016412379,-0.014458336,-0.010126649,,0.654272023,0.203568587,-0.174006388,0.1136089,-0.236840504,-0.166927649,0.048103422,0.196107506,0.046383619,-0.029282411,-0.054989913,0.786876617,0.064330449,0.079716166,0.035355408,0.016852949,-0.00410458,0.010832751,-0.004426768,0.150389378,0.560524074,0.581464663,0.167306078,0.838605665,0.465683275,0.391362526,,0.213362814,0.71062738,0.818187906,0.52806186,0.722801781
iscocop,0.007367634,-0.014563109,0.032577651,,-0.015616296,0.022640985,0.030903555,,,,0.072923423,0.041061291,0.040451149,0.061612487,-0.267326991,0.001199071,0.174668796,0.14780724,0.327488998,,,0.230945545,-0.023213511,-0.354107868,0.408575644,0.037543736,0.009542511,-0.40810669,-0.350602886,-0.010943417,0.020644547,0.018661806,0.067326546,0.602943863,0.023075098,0.012528223,,0.019783692,-0.008423235,0.001149939,0.0488535,0.294109303,-0.075349825,0.185791107,0.018305649,0.032750178,-0.093983675,-0.165273317,0.041819704,0.03274321,0.050041859,0.027999133,0.605442709,0.578069618,-0.200172469,-0.024794071,0.036802143,0.033097002,0.348464661,0.04850411,-0.040041066,-0.05050192,0.291377328,0.137627025,0.961566077,0.070590139,0.108079484,0.055910857,-0.051473081,0.0640343,0.11105014,0.1608527,0.136680864,0.145367261,0.085393491,0.06820237,-0.130197981,0.080132971,0.598478935,-0.338462715,0.266356982,-0.018011386,0.564855627,,,,,0.248553758,0.873148684,0.133224476,,,0.176563006,1,0.172149076,0.069915448,0.112568285,0.954751429,0.412954115,0.396291289,-0.052678608,-0.341820208,-0.318448654,-0.151129585,-0.219070189,0.009750044,0.369804719,0.301780446,,,0.112705569,0.261831419,0.248564086,0.1126555,0.178574636,0.11345065,0.350224922,0.052518335,0.065244427,0.062312979,,0.049080565,0.071430089,0.102088677,,0.169742755,0.522161341,-0.394349839,-0.334968722,-0.412121567,-0.936848429,-0.21997532,0.589107328,-0.320156184,0.347233096,0.296637698,0.147280547,0.053640894,0.063779392,0.023109349,0.02211953,0.090740212,0.01081327,0.055766633,0.789602251,0.146410698,0.147123387,0.941390538,0.149875158,0.075688245,0.064607869,,0.374108235,0.120319518,0.116622954,0.064932822,0.096090801
jbspv,-0.038076715,0.022734285,-0.014348076,,0.192134311,-0.021697335,0.165212686,-0.007695957,-0.021241788,0.035110617,0.068473364,0.0540907,0.067437029,0.066444645,0.113985775,0.092798905,-0.211743301,-0.232594356,-0.007303828,0.128943718,-0.0351604,0.130938435,0.033131994,-0.03450616,0.11671029,0.008572923,0.011157287,-0.193946186,0.081119764,0.034318572,0.035371051,0.105714585,0.013120202,0.223295695,0.033832756,0.005110653,,-0.000393009,0.036878291,0.015491988,-0.003034141,0.212411611,0.116034528,0.340817677,0.005209669,0.017596176,-0.054218312,-0.062787577,0.070542196,0.0958186,0.063582161,0.107661124,0.249952696,0.204978302,-0.095462778,-0.051599974,0.086981084,0.09798166,0.17418354,0.119097195,0.032551365,0.040710294,0.058929349,0.750682139,0.155773857,0.029703751,0.000997257,0.350290506,0.024822928,-0.155622126,0.047168527,0.174127144,0.228248085,0.138562559,0.260002815,0.251088484,0.019359638,-0.041791372,0.200678573,0.089058658,0.237701921,0.092537609,0.21903102,0.198129051,0.228075856,0.202863978,0.824946321,0.036930414,0.177320295,0.575633113,0.565118137,0.136923241,0.815516975,0.172149076,1,0.012266986,-0.048949169,0.178694891,0.213642294,0.214558001,0.010233367,-0.182519503,-0.190686157,0.017717322,0.01485055,0.007594074,0.254649213,0.219881957,0.161868613,-0.157093295,0.050594628,0.236445794,0.079102242,0.020918322,-0.132261465,0.548856533,0.098065883,0.073125284,0.0470559,0.047165568,,-0.002930614,-0.031962814,0.010366147,,0.626349907,0.223685814,-0.136047695,0.115001579,-0.201411382,-0.1538049,0.01090924,0.20814502,0.067449656,-0.070763497,-0.082668352,0.76180897,0.019019407,0.053242856,0.00972913,0.027065142,-0.001893651,0.032372428,-0.002676014,0.164632646,0.525830276,0.537485052,0.156547968,0.826551,0.410788746,0.347985229,,0.167291132,0.667376691,0.748185038,0.503961728,0.707882593
jbspvf,-0.021286549,0.018946488,-0.001261189,,-0.058045747,-0.006032093,-0.036042579,,,,0.025647901,0.015634011,0.021545478,0.025475864,-0.046317297,0.025349918,0.200665336,0.20392268,0.165881745,,,0.113696969,0.001512876,-0.095627193,0.060261085,-0.017796098,-0.001536317,-0.103577215,-0.096007958,-0.012114897,0.010852085,0.024207527,-0.017246921,-0.010960891,-0.026059241,-0.003587906,,0.007851965,0.158809646,0.010654742,0.000500202,-0.073683488,0.06045005,-0.08938267,-0.021060644,0.037008186,-0.05784028,-0.08222888,0.086681521,0.059517903,0.022803187,0.027576557,-0.015364571,-0.015302312,-0.139976607,-0.028753798,0.041551891,0.020372401,-0.007159214,-0.0999471,-0.717813026,-0.456038244,-0.015369599,0.063986236,0.077165177,0.714086613,0.15281212,-0.084635631,-0.095626999,0.232012974,-0.05656683,0.048846242,0.062207061,0.048695872,0.019775789,0.012286315,-0.014102495,-0.00392527,-0.005516421,-0.199038089,-0.064812016,0.056335441,0.010426829,,,,,0.112851958,0.080418378,0.029185948,,,0.015369603,0.069915448,0.012266986,1,0.330536928,0.07429175,-0.039788423,-0.037343316,0.001964465,0.049109723,0.042295481,-0.00667018,-0.003737174,0.032873392,-0.050837509,-0.060565131,,,0.070655259,0.09364807,0.111532929,0.000573557,0.164242597,0.025467133,0.046187142,0.37529046,0.337208998,0.400045389,,0.027083496,-0.093375912,-0.007346455,,-0.013249506,-0.004241182,-0.110229522,-0.107082154,-0.106437361,-0.075112961,0.00104256,-0.013795702,-0.172620589,0.179361364,0.117264394,0.018744132,0.013529709,0.025207042,0.023659196,-0.007756594,0.007979951,0.011290348,0.009376617,0.074623171,0.04676037,0.050368452,0.072029253,0.010763562,0.095983257,0.069573486,,0.137591887,0.017736679,0.016629583,-0.032619265,-0.061519722
jbspvm,-0.052846579,0.030494748,-0.024445019,,-0.134031762,-0.009664854,-0.103680109,,,,0.043490193,0.021324871,0.030737808,0.033491015,-0.111732643,0.029566632,0.470512969,0.44768562,0.377291852,,,0.178125725,0.010946785,-0.197197595,0.113500016,-0.046711487,-0.010239345,-0.171963404,-0.176289873,-0.009850504,0.010445469,0.023952965,-0.010075048,-0.043220794,-0.006993748,0.002188688,,0.005243457,0.187565934,0.021891877,0.000221151,-0.210545544,-0.031102007,-0.203713842,-0.081757448,0.056382093,-0.063008286,-0.095294284,0.001616373,-0.050504866,0.035971298,-0.033442399,-0.053158965,-0.010651007,-0.184696821,-0.05430774,-0.032261839,-0.021521093,-0.008060928,-0.102154607,-0.385033514,-0.554900712,-0.010590046,0.021126517,0.121737572,0.158875597,0.815667993,-0.087703277,-0.192649594,0.308077691,-0.159489326,0.024389034,0.003373787,0.050209715,-0.002582878,-0.022809705,-0.02489911,-0.016191034,0.016767209,-0.403546205,-0.221478968,0.044090955,-0.057331279,,,,,0.229041057,0.122486955,0.022250053,,,-0.039955785,0.112568285,-0.048949169,0.330536928,1,0.112237705,-0.159853325,-0.114272955,-0.030349005,0.17453396,0.118035311,-0.067831482,-0.085274049,0.029530964,-0.203441199,-0.165723473,,,0.127837989,0.060640974,0.231130896,0.016552254,0.364502649,-0.014364168,0.045892001,0.097558243,-0.011557541,0.037057559,,0.535991637,0.531943587,0.579151489,,-0.031438491,-0.03259612,-0.189929247,-0.195439379,-0.176800367,-0.117142988,0.057157479,-0.008031836,-0.363785536,0.355833942,0.241759365,-0.034815186,0.020433013,0.033581043,0.031615785,-0.036842984,1.06E-05,0.017389393,0.014602182,0.11370101,0.018672271,0.021982804,0.116733434,-0.02996355,-0.013303746,0.043947598,,0.130139081,-0.002477401,-0.048177659,-0.060605464,-0.071966478
jbspvp,0.00694707,-0.006849066,0.027642361,,-0.011993783,0.023316899,0.025315645,,,,0.072138129,0.040824236,0.041256894,0.063299689,-0.272387603,-0.018651352,0.171865315,0.147472274,0.318056036,,,0.241913036,-0.019246334,-0.362552504,0.413228726,0.038249143,0.007884363,-0.413174255,-0.356953361,-0.011072355,0.020897335,0.022122403,0.079811407,0.610326766,0.021743845,0.015821087,,0.016415909,-0.012194858,0.000744963,0.049717217,0.301483817,-0.073421453,0.187370831,0.023231977,0.028466231,-0.103099578,-0.166136577,0.045201632,0.023749891,0.052880873,0.043542631,0.612830905,0.586131414,-0.205509758,-0.027094049,0.029812327,0.04219768,0.35110261,0.054208696,-0.041060675,-0.048198163,0.307157092,0.139333103,0.973794653,0.07415873,0.109902441,0.06025085,-0.048736473,0.058673559,0.126372115,0.169011822,0.137469393,0.154567412,0.086744944,0.072484318,-0.136090681,0.083114584,0.608583508,-0.349205013,0.304079136,-0.01126124,0.601165429,,,,,0.255412602,0.888181753,0.131843232,,,0.172150817,0.954751429,0.178694891,0.07429175,0.112237705,1,0.434040963,0.391102899,-0.053139951,-0.362022729,-0.312472348,-0.146491514,-0.210138285,0.01105583,0.389352108,0.294920174,,,0.109572276,0.261388463,0.242808825,0.111728799,0.18497204,0.12207797,0.451203472,0.058643673,0.072879526,0.060683593,,0.052592413,0.074322773,0.101444881,,0.170846491,0.527573555,-0.400219332,-0.340549695,-0.417557554,-0.950915176,-0.260665351,0.600943673,-0.311602029,0.352119538,0.300961298,0.145620485,0.053057831,0.063831976,0.023220284,0.023302205,0.090911706,0.012788954,0.057192536,0.799630947,0.147389144,0.146889201,0.95181777,0.154421414,0.078682301,0.061233582,,0.366183775,0.121045638,0.125250008,0.06625668,0.09801431
lvghw,0.00010994,-0.00010994,-0.038496461,,0.027963849,0.00010994,-0.049898656,,,,0.043045689,0.060436212,0.037965692,0.084000491,-0.164686701,0.055839884,,-0.293895684,,,,0.074183123,-0.012014042,-0.125958788,0.288353693,0.040088805,0.022377462,-0.159503642,0.352770621,,-0.005419982,0.034771025,-0.012678061,0.758485095,-0.003968681,0.005358668,,0.015821287,-0.096180078,0.007302384,-0.026740143,0.857010197,,0.342548811,0.057557205,0.02561817,-0.038284842,,0.038078015,,0.057369845,,0.745000362,,-0.013886006,,,,,0.102428479,0.079430247,0.115472909,0.172132859,0.126965151,0.427930744,-0.002637044,-0.114627526,0.08466896,,-0.182970316,0.247595299,0.170048771,0.098488553,0.081920241,0.084988662,,-0.082240185,-0.096124169,,,0.851351248,-0.053647835,0.745075404,,,,,,0.358872899,0.150702883,,,0.186945243,0.412954115,0.213642294,-0.039788423,-0.159853325,0.434040963,1,,0.041452143,-0.98130675,,0.396280116,,-0.042772156,0.933898313,,,,,0.204727141,-0.026793164,0.005620365,-0.16109291,0.162393463,0.197498496,-0.01321473,0.025174893,,,-0.100038915,-0.075657281,,,0.16082467,0.565991714,-0.126567096,-0.061236348,-0.158997268,-0.434674884,-0.333509241,,,-0.077670921,-0.390130846,,-0.005942242,-0.007388416,-0.031382274,0.084342855,-0.016343575,-0.002313862,-0.036176184,0.238811938,0.147413042,0.133245489,0.418714274,0.180496875,0.060408211,0.068322279,,0.121467552,0.159298611,0.127298437,0.146392294,
