,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngnap,dngnapp,dngoth,dngothp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
dsbld,-0.13414144161957636,-0.11222034818731601,-0.07859790892083678,-0.11208700853812878,0.006460367302199881,0.01571132391250099,0.021207512880681605,0.03574684707803928,-0.1508234652500331,0.04903352085831684,0.08643655509779448,0.26177811780388,-0.19137909237203024,-0.1906696157667201,0.16715003988019414,-0.006073459619350213,-0.013984150627644257,-0.32624174685925866,-0.05414325370101477,0.012332163747320716,0.02891885659134627,0.0012191557527010297,0.15050624720320468,0.07256028624225322,-0.013811771051860568,-0.0985579285743481,1.0,0.11459224139812926,0.04995893528305998,-0.061489493683202195,-0.06733891661767809,-0.11595127867345889,0.10828018080382784,0.05587571571759106,0.15549172766443298,0.08737104171284972,0.00011409602309119526,-0.013904685235759674,0.13047055778625774,0.07053305815242776,0.17669379621294878,0.12675795401435871,0.06371446569020768,0.07962488783197047,0.2681807069227965,0.11816553442401918,0.026345710237868226,0.08414953444755419,-0.0844390110911063,-0.09121963671551599,0.13643421716657927,0.058790848335388675,0.08840297420989451,0.16885080037971706,0.09708861297240606,0.07673373128981109,0.04174556346263511,0.16946993484173417,-0.11222730330899394,0.05434380896978489,0.18266387800528913,0.06331089235485286,0.11579383472846214,0.15106295174265705,0.14916233071890297,0.07066237966449279,-0.3397356060826465,-0.33602599812108136,-0.3266836236645557,-0.1779825136141926,0.21049766982540127,0.09367516616410095,0.08642996181304254,-0.12715254370649703,-0.09358302841444734,-0.12101873964351724,0.12954756531828535,-0.0017714077305375948,0.14665016172393536,0.017087467762429424,0.08954006281626666,0.10446397004744076,0.17779680117438074,0.08345385013514518,0.03613454550944423,0.05782071454602287
dsbldp,0.030198222223939492,0.021677152925104533,0.0058887569477046,0.002738557737131487,0.0031065076606348716,0.016346937547050005,0.028308171967815644,0.036304749062833624,-0.020822575741446386,-0.05599086675844706,0.08437353134140345,0.11181864491558252,-0.08203694032704266,0.0027856074674498005,-0.03883196095568234,-0.028451132906396163,0.0080120009665055,-0.07061782775768052,-0.32332744621168485,-0.013633649149642952,-0.006008844496163227,-0.059646420280200216,-0.1455499311488061,0.0027479488971634677,0.06727479505019426,0.006984625749035143,0.11459224139812926,1.0,-0.10837310220251019,0.03169914127486893,-0.03800815891819218,-0.026273205394616493,0.0022350282677283057,-0.0036918947266796967,-0.1505148191229879,-0.004783546475863303,-0.01418759201865881,-0.03226640030331315,0.016956350001122517,-0.013630601908885242,0.03215013323374257,0.04907413898997642,0.04535344673629634,-0.008465306699996386,0.05203170667422705,-0.007247990048264247,-0.06535042526518849,0.08968249092196755,0.15224532913255429,-0.07430998255267297,-0.15689383766820456,-0.010918802203888512,-0.02358028493409117,0.026496479436163754,-0.02807538295007955,0.04341559956989979,0.03968149791754945,0.025763921541326798,-0.06674967837479276,-0.04524652346546343,0.06728200837848414,-0.1342543921421499,-0.05535378848893037,0.03853376487683709,0.06267167128746001,0.06332382029076507,-0.09042460691207983,-0.10638439441947141,-0.07239610279616736,-0.038123173211936284,0.11162035304335352,0.2062905474515726,-0.009136145374389329,-0.05927822460230411,-0.05773736476292534,-0.05520579528020172,0.009645699900328484,0.06339980808793053,0.014917426352002853,0.052632200115890294,-0.014536709767724362,-0.011590392235439704,0.03233911611992533,-0.010482986195748431,-0.014549190682699213,-0.013133090627379882
edctn,0.08053098752260561,0.16914863668401484,0.016823234192366095,0.15271373327926546,0.14670842296558484,0.09317726553509663,0.04558190638159925,0.06160993905676978,-0.01741653188621003,0.09301083365982876,-0.27827822226704146,0.0003737770663615404,0.182880356591214,-0.29432090962450963,0.33308906611801914,0.06679387071377998,-0.02867385589173714,-0.36986904305840984,0.23181227136884744,0.009933367084028014,0.027113092814750862,0.05224687296901918,0.5010829953356772,0.08930228365003554,-0.1274001691258233,-0.154250338348993,0.04995893528305998,-0.10837310220251019,1.0,-0.06072194859210051,-0.06369522777566951,-0.19189551602962274,0.016026190302111915,-0.03274350284069986,0.5173073172613022,0.12410040915117834,0.04619578363763908,-0.003671207248478347,0.2270978278446784,0.6254790009347071,0.36501721486125266,-0.07399161047129772,-0.3006012909255754,0.5415128997341472,0.29930085250336724,0.2801491579089465,0.44630453247458785,-0.10632839242898987,-0.35031651379129597,-0.007594854028260981,0.5156224391554884,0.6136186067598058,0.6539745300603662,0.33873400354902755,0.6596793284324753,-0.06199917333201089,-0.29922122509758864,0.34013239668262835,-0.010919340632395736,0.22726964263265778,-0.015119729398545863,0.2956472138672667,0.4366617153230385,0.28134261566501384,-0.06433790902426485,-0.31602923735321226,-0.24673701573139492,0.023928271300582726,-0.3560324426765024,-0.3601471208840434,0.00892951211330517,-0.14187639182703476,0.6432944503582001,0.0602914003885882,0.07152289963480385,0.05483579395462129,0.1098831126785031,-0.10943570280764436,0.05036700573133048,-0.07729262546842731,0.5518339207706984,0.5588022392889765,0.36429849658113095,0.6486789607391318,0.47727309511740096,0.6217803963412348
edctnp,0.13848369184038442,0.12659153325648476,0.005710738806398172,0.08395237858554007,-0.04352682737787996,-0.0367819887239793,-0.045703898456007315,-0.04599818821747449,0.07491774455998648,-0.11019885024868213,-0.0947580741596654,-0.18361868780626445,0.006115606958055695,0.15693341542914727,-0.16158210135054865,0.012978084570575851,0.012412655799745346,0.16927248914547474,-0.08772838676062135,-0.031189360244935932,-0.011664723594790897,-0.06602245734148772,-0.21845809143436523,-0.06624384107644848,0.02232233106144108,-0.01682063587704294,-0.061489493683202195,0.03169914127486893,-0.06072194859210051,1.0,0.09015891410148517,0.07570032243074408,-0.07876867080220934,-0.06621028171754047,-0.2139352333066439,-0.030932844340555665,0.05834280461078189,0.026373995214217814,-0.10306077340786642,-0.09539409605947108,-0.17700031576592934,-0.09447480947340706,-0.04858450379640165,-0.08068003147476713,-0.11167763420775742,-0.12268042738863853,-0.13502925667924856,0.08570724843201159,0.21212875257674924,-0.10686544109880106,-0.22375909527530974,-0.09167411125208312,-0.11081814266868657,-0.18100634677768176,-0.11615518087565814,-0.10705981070531574,-0.05974794240194739,-0.1799320121577626,-0.10838800261716408,-0.09965957170251158,-0.09756973486964662,-0.2945697931887884,-0.11854388839143468,-0.13960056708003477,-0.08356288723284613,-0.02557612101903728,0.1600871856026339,0.12525283083247857,0.16896963611249408,0.16922889329865384,-0.14788045712592532,-0.02666648320110956,-0.10182967776355646,-0.03862676068287444,-0.051897346631778064,-0.03929940637943716,-0.021870571896427975,0.10569934827011701,-0.02653417692085513,0.04649400252109933,-0.11053649212712031,-0.11814196338007449,-0.178056925333777,-0.10440381866573095,-0.08285003501580857,-0.08965954656628196
eduyrs,-0.03260736957348114,-0.027110548351896156,0.04444140558263847,0.004778494639764415,-0.038357970473965566,-0.037642560953796575,-0.06821533129216664,-0.09649227612245935,0.06757418788372616,-0.06313078985839077,-0.08135233309543784,-0.2968148396919641,0.09931602307188135,0.15429739863260455,-0.10611589670119777,0.0005178052077281874,-0.0066320634091918225,0.25899542300748724,0.13625761051194588,0.1371586796331508,0.05924542684126929,0.02187035218630236,-0.07469189674016481,-0.021900140768596008,-0.018284468746683904,-0.22176320583832293,-0.06733891661767809,-0.03800815891819218,-0.06369522777566951,0.09015891410148517,1.0,0.4598851249585119,-0.017971613838948384,0.008719068081574938,-0.06521701746633887,-0.06469614807677065,0.13112037240588403,0.07291813512337296,-0.09632187704366325,-0.10326282624196036,-0.14753863242920054,-0.0938860266544164,-0.09493297337211201,-0.04372702904366083,-0.19748189076807263,-0.1414757462857409,-0.11154791120380103,0.045996963250868335,0.0850229982377672,-0.12557015206079716,-0.0792172537325883,-0.0790920455784661,-0.13754442435007205,-0.13795491425566778,-0.13743009570379325,-0.1640393205413192,-0.13451080133228888,-0.13723649545723887,-0.10210852182934303,-0.0961863500541258,-0.030981578290345518,-0.10640384911424726,-0.16698271491693428,-0.1518826847784279,-0.10544576657633978,-0.0920678146726148,0.24867212400654598,0.2163876402330189,0.2512533357639187,0.14871433719396646,-0.22777209880072455,-0.18460327797977225,-0.10893519485977403,-0.08124272464057025,-0.04371133128591702,-0.08269603206729462,-0.02186032807915313,0.02921062533022604,-0.05332709645605244,-0.0037955626880283103,-0.10475785628836225,-0.11888371975331484,-0.1465258053633037,-0.12611236134168255,-0.06415063347210963,-0.07791774431069846
eisced,-0.04566333286261798,-0.07370400629589711,-0.01620943371055812,-0.07652218498897446,-0.08429553946052377,-0.07733619182561362,-0.06420430520091293,-0.10061728759483624,0.10398386121976484,-0.11964973514082007,0.05583657490556107,-0.16312129581723178,0.10016396984766486,0.1532004039609462,-0.10839526904127811,-0.02343934709462804,-0.011077179894325091,0.22486294348247918,0.021953119695224337,0.060618080582593686,0.03658075294278128,0.02567734858603054,-0.1470025294918114,-0.009945648329932607,0.02221271899992474,-0.09254582254864496,-0.11595127867345889,-0.026273205394616493,-0.19189551602962274,0.07570032243074408,0.4598851249585119,1.0,0.09668183029729781,0.1264100497668076,-0.13501177319945176,-0.10388724014610197,0.06497827557310583,0.01126547459991798,-0.10231203496552609,-0.1619498367096349,-0.153321055076803,0.0002841098770554365,0.0008437089709934314,-0.11036870334397525,-0.14972753408001707,-0.025735229187206415,-0.13186551654158266,0.03560328108847345,0.15495425994688708,-0.0753821324466709,-0.16137146329244828,-0.14100835738695958,-0.18225670199484204,-0.14038128068785982,-0.20475354569291762,-0.057217851054528215,-0.02163832742621557,-0.14344557937996566,-0.04946904826000394,-0.091014906049025,0.029982110465564153,-0.1414602959911738,-0.23478461190475136,-0.1450707832648373,-0.0464882673780668,-0.02891889831862381,0.19895971488803188,0.1317792093831221,0.21128500392549382,0.15342952163789358,-0.12629301365157025,-0.06933776210257826,-0.18228410852543503,-0.03715467893066034,0.017602879492770642,-0.036873417306009404,-0.05020409899861981,-0.002869911579456985,-0.06514355289939722,-0.010770122270334538,-0.15626879503208896,-0.1672380932377958,-0.1556610132605797,-0.17553631527682764,-0.0915386100864746,-0.13802074741877862
eiscedf,-0.14768517344042373,-0.13469438072765755,-0.0732447900878372,-0.13071659360448942,0.09689907877074194,0.031980244897126336,0.04064778651675243,0.05943105506204806,-0.09439108492707327,0.05934028258787625,0.0416858436476032,0.13336327219319885,-0.15078152521737645,-0.08999113153399058,0.08852808169405937,-0.05649685760558248,-0.055383127604060556,-0.12911353182512034,0.0346486310038627,0.0161039955879235,0.033709646055102335,-0.014203633131475848,0.09700284626214341,0.034204580850926085,-0.031146527225635972,-0.1668041236604426,0.10828018080382784,0.0022350282677283057,0.016026190302111915,-0.07876867080220934,-0.017971613838948384,0.09668183029729781,1.0,0.7403143028616981,0.11154866873877607,0.054685220919871685,0.08862793925676715,0.004300179523880234,0.04717376208920044,-0.016361496279025375,0.07661501767161313,0.5970222343313025,0.10056260565742621,0.029488726877773486,0.1870567505657413,0.14312828476625022,0.21136564454076814,0.02247323112460022,-0.09681061973109643,0.013653547517841185,0.08277888606573822,-0.014701931503813997,0.014505442830179788,0.08118688447061334,0.015090894567025968,0.25211229182974304,-0.013517448240543165,0.07883474992718588,-0.012710885691546624,0.07322370724213917,0.06085512039016623,0.07148555326953639,0.06582643586544394,0.0507242409109754,0.6322414226018169,0.02546136758354115,-0.13099131989206542,-0.1406381549782233,-0.1291788639719907,-0.07610068232075697,0.10803323369161576,0.012540818666594296,-0.007939570676788313,-0.16037635832073247,-0.13025608291228474,-0.16055960719774134,0.08922363059429482,-0.05851324097325829,0.04739217115491087,-0.013758194252324586,0.027728203601781142,0.053498052101609996,0.08425388701403078,-0.011142490422201522,-0.01872259454899415,-0.012201370818123643
eiscedm,-0.08484620344546187,-0.08462466619475267,-0.07156700620564584,-0.09225100738192142,0.07430942506623994,0.008666441233066549,0.02539271171479176,0.047373756062392636,-0.031734095567880836,0.014937997189905076,0.07135495714557087,0.12235707505941422,-0.09855097807876595,-0.040321179241686815,0.029837988090956155,-0.044670596274006595,-0.04764490344713615,-0.09692114032329788,-0.0005020395436339661,0.045132230280614034,0.052066080043597196,-0.009213247433290911,0.01836788891370559,0.0237714734228628,-0.0025546211299309752,-0.1255358661500478,0.05587571571759106,-0.0036918947266796967,-0.03274350284069986,-0.06621028171754047,0.008719068081574938,0.1264100497668076,0.7403143028616981,1.0,0.03017395128359151,0.013617683445835053,0.050102771345150975,-0.014058767940998725,-0.048848350519245604,-0.03766938535131004,0.019351485498290306,0.3548649909661961,0.23021501359803767,-0.019776440319091947,0.11061980541173541,0.10033383321979776,0.17707616930537773,0.02797140869706437,-0.037100583726847366,0.027483671832998467,0.012255944779406268,-0.032923233555774374,-0.030496156440835497,0.01855715840382189,-0.019814073321258587,0.14567971215877598,0.10368429560699868,0.013331305788726105,0.0016444510641765591,0.07151203714006575,0.0776143335749347,0.030025265590075213,0.026107118202745482,-0.009181034704512816,0.4094505379521266,0.13298410398354474,-0.10389734499001102,-0.12836175218009085,-0.09827260444147184,-0.018304501538965606,0.09876648266435971,0.032423466920532745,-0.04455454827258536,-0.08642470282466837,-0.05822543942045069,-0.08695444121087025,0.03698661413968787,-0.0620417848386998,0.007720353504906596,-0.022982010886787956,0.0047398233698215195,0.019247208921724726,0.02636448409266311,-0.03815210628880035,-0.02341430683889062,-0.03125194079149758
eiscedp,-0.5782021135281159,-0.44921214558651434,-0.13528856122941124,-0.373453853448528,0.033578041598309065,0.023115211552968615,-0.043696830289089265,-0.027975772426146517,-0.4727656327153331,0.042437462781127075,-0.03643275130134337,0.05716769147497687,-0.021022924194348112,-0.6680003249786273,0.7333873347739365,0.03376533043326621,-0.07758463405336187,-0.2890426342621301,0.2846108136724911,-0.025296751760132727,0.008654562477339754,0.2035758221420938,0.9948488322634866,0.11325105341219206,-0.14558466412808876,-0.35752648127376246,0.15549172766443298,-0.1505148191229879,0.5173073172613022,-0.2139352333066439,-0.06521701746633887,-0.13501177319945176,0.11154866873877607,0.03017395128359151,1.0,0.17426102101163807,-0.01227038052056544,0.015301844133643633,0.6154176486944823,0.1536020655247917,0.8364188437612146,0.05981415015202816,-0.14004876115575876,0.20519973812597345,0.3791000947858828,0.19690269471693883,0.22904517366666147,-0.3752450979416987,-0.5950308348057165,0.17655356045410522,0.99169918016611,0.15051040583621805,0.19844398392974483,0.8393534356311926,0.21322376115734665,0.03956850409601663,-0.14090758443260065,0.8377627937006472,0.11152260723699463,0.0976411856637787,-0.04825081708500712,0.6482411958829335,0.22921651713094188,0.7312159368371669,0.021543962512046946,-0.1796793774499938,-0.22050694007221555,-0.1449800328071327,-0.27651010785129204,-0.8251124326605169,0.2300605738512811,-0.18107682522666554,0.18943964409404127,-0.11652375439715212,-0.10203569244451391,-0.12334969338459954,0.17394125997225224,-0.18097197092412917,0.11185684872381818,-0.11302066617135909,0.16092564890616373,0.17885275501372505,0.8337961196628989,0.1932323437339709,0.10905644037003068,0.15979017559577682
emplno,-0.06946694315282492,-0.02805657641070378,0.016347651310751474,0.01473752188721285,0.0509990156348065,0.04355190984938649,0.057146355983207074,0.055074285630927464,-0.08828750883616956,0.18133780321956752,-0.08606348027404337,0.014559983397316158,-0.09729316359068961,-0.09797914369871859,0.11361835696159037,0.008527939991025637,-0.026914584610891572,-0.13544060807863775,0.08343593381785273,-0.02615941319464861,-0.011839520010517645,-0.004108603214922873,0.17740266261700294,-0.02025257001010917,-0.07231428480714194,-0.16480510759065062,0.08737104171284972,-0.004783546475863303,0.12410040915117834,-0.030932844340555665,-0.06469614807677065,-0.10388724014610197,0.054685220919871685,0.013617683445835053,0.17426102101163807,1.0,0.21672108754817818,0.14985814369615363,0.2647285351685115,-0.16711842221833162,0.11472851260129067,-0.05600349368752433,-0.0994745659156751,0.31106508868391314,0.06509169567310888,-0.014356449785906476,-0.0026582173451290434,-0.0111963745882871,-0.17392655102243482,0.06601913581854008,0.17975996804230604,-0.09344425366016838,0.007110442918744379,0.12390725058562761,0.026541866547191532,-0.14117362436724154,-0.12412648051873275,0.1268335375211635,0.03575089536814908,-0.04500131625665255,0.009430967130886226,0.14407930762151494,0.14247362685881976,0.10694993135188531,0.03011796816125367,-0.05796600175184565,-0.12919932976949428,-0.14947026367836208,-0.13117413712533527,-0.12575145332480817,0.047785791044962986,-0.040150059610201363,-0.019098768243513038,-0.10787259222766453,-0.11727016524025582,-0.1100448208167923,0.1209392775027751,-0.01828456501099746,0.07978725648987627,-0.03232128459581515,-0.13863537498336378,-0.061350451003931536,0.12413809455320335,-0.008411065048067726,-0.6018194480632432,-0.0668974331731146
emplnof,0.057150406885147234,0.06511890465080171,0.012395980388301782,0.05704792216116675,0.02090841122521094,-0.02852504498160318,-0.015285583158034586,-0.021465447586278868,0.0611113266253788,-0.04897760570534784,-0.1844341619841994,-0.16472402632108682,-0.004695614137484486,0.09581790203956507,-0.07272524944919137,0.004438405526838732,-0.00511810453347448,0.12791085390324994,0.1239273482958761,-0.0018012313619179608,0.03236990682814633,-0.008968574190154326,-0.020400416859652888,-0.01215274555431622,-0.008470666773431976,-0.25769839570882375,0.00011409602309119526,-0.01418759201865881,0.04619578363763908,0.05834280461078189,0.13112037240588403,0.06497827557310583,0.08862793925676715,0.050102771345150975,-0.01227038052056544,0.21672108754817818,1.0,0.5739510403834422,0.00502706527712901,-0.09603278062241337,-0.09886159086137165,-0.37151560216489127,-0.10689981691520578,0.06830633136601263,-0.04868962822037181,-0.10309028566856032,-0.03765536675878355,-0.01714322886709415,0.020000595880825662,0.05089273335454885,-0.02756198860185494,-0.07571743865841102,-0.046023606324028195,-0.0921934150623423,-0.05354135100731026,-0.8297578820091349,-0.2632765641614793,-0.08843997190368186,0.012990079564898348,-0.13664993314176874,-0.06810357720965426,-0.044600485630973324,-0.0297924765625244,-0.07136396367119967,-0.030130776996359205,0.028755739208710846,0.13658955630360353,0.11686254447888629,0.1294391090976007,0.09176091233932211,-0.19389927725149897,-0.16362663043054443,-0.06179529292748365,-0.13846293577880212,-0.14090344711434002,-0.1430773305266331,0.03975914773345401,0.024036463982360094,0.032394790716600945,0.01803035891616587,-0.10833889548854965,-0.09234395515257311,-0.09411129850790476,-0.05823031353933907,-0.1809788063980276,-0.06256495187219514
emplnom,-0.011987425157722914,-0.02089488816056738,-0.06956436410444741,-0.05361326128570873,-0.030914922913010685,-0.03420404575557604,-0.026218615642982945,-0.033589677609591743,0.005826092139207651,-0.07264721928549797,-0.11269232318634477,-0.07958301428617968,-0.029698951359764903,0.04266973625830365,-0.0324198539061228,-0.0187430891511742,-0.011165089520431963,0.07082410041371516,0.054377603268075905,-0.021107337497592266,0.026515882818316915,-0.021729429600421447,0.011384643625781756,-0.002071504815755546,0.004537116404091968,-0.16154699421147314,-0.013904685235759674,-0.03226640030331315,-0.003671207248478347,0.026373995214217814,0.07291813512337296,0.01126547459991798,0.004300179523880234,-0.014058767940998725,0.015301844133643633,0.14985814369615363,0.5739510403834422,1.0,0.04223354530529656,-0.1067914512995317,-0.027977172320409895,-0.22846337866922914,0.1365536192228298,0.021122290100940664,-0.015238152411149085,-0.05517662037249099,-0.019730365310647046,-0.057883992354101646,0.0022561759257966134,0.09857074024944301,0.007242892586872205,-0.09829625040234449,-0.06553303017999329,-0.01890100383866495,-0.06620638953115994,-0.4683968278070628,-0.12522032665533256,-0.017375303557004496,0.0613596252736315,-0.12389020254533656,-0.051097715896259964,0.023933369172753485,-0.03048502230492607,-0.014764824911729828,-0.029890247538658862,0.3372207742390381,0.06793488867390148,0.03683722043534111,0.07134761647380919,0.021232414953286892,-0.0927958658473618,-0.09616771429587354,-0.0780286251354308,-0.08099336944538736,-0.08483462558062956,-0.08346774892655637,0.012677307736366644,0.012184634923489954,0.0005647417375332912,-0.010156491064842234,-0.10037169283870097,-0.08421113312092497,-0.023839393352956414,-0.0756667038085647,-0.15675229945929045,-0.08857269941757108
emplnop,-0.4702028880533089,-0.3742602131084281,-0.04903743048962141,-0.30080597758786703,-0.012645646011174332,-0.012081726718503907,-0.06902340869934982,-0.055861498460344605,-0.43099773179059825,-0.1836535812206538,0.133393658456713,0.17856418739521482,-0.0479947688301498,-0.5805029129889232,0.597886543031706,-0.01327587535283565,-0.031703781965386445,-0.3223918400518564,-0.19209685582092367,-0.04359678755249613,-0.0001858380003552766,0.17330991206738253,0.6251993755189786,0.04169127845866968,-0.05202772733784044,-0.2880255123605397,0.13047055778625774,0.016956350001122517,0.2270978278446784,-0.10306077340786642,-0.09632187704366325,-0.10231203496552609,0.04717376208920044,-0.048848350519245604,0.6154176486944823,0.2647285351685115,0.00502706527712901,0.04223354530529656,1.0,-0.0004372224147951099,0.7176636746944159,0.02994111195025017,-0.02870763418926231,0.17186525603077205,0.24599248118759223,0.1008003066853893,0.008030894886484737,-0.3664214251644113,-0.2586032114000843,0.19918174255709079,0.6188134305841306,0.019274644322883356,0.06511080797849117,0.7353470141354059,0.040734430795612696,0.022204442405767248,-0.03723558066857913,0.7457656346720207,0.16269662756231199,-0.04356884116507551,0.007714801634800318,0.43833301506584565,0.00729276307516054,0.7277788988993366,0.003977633946952202,-0.02635649488017778,-0.3012105174482829,-0.2988392971511199,-0.3147700538585639,-0.7336841034484262,0.4062592180032923,0.21235306138397578,0.05514940727485556,-0.08013273751636804,-0.08385438629052164,-0.0818541439169723,0.11295023796406063,-0.032154642197394404,0.07370228771207475,-0.03291263903101962,0.03499719797927677,0.05788378209905184,0.7287892075849869,0.0605535133963247,-0.07400362412582408,0.026356417699548603
emplrel,0.13844123693645685,0.15760001548570826,-0.034434380834151,0.09972564648831989,0.12416006025371792,0.08619115588138737,0.07141849325515792,0.100547607829109,0.07611878302501458,0.1388633181266449,-0.06426571925914727,0.27750609537102344,0.1601446923313216,-0.16032538240823474,0.15542904801270685,0.017704242303796105,-0.02668852239154916,-0.4570442389610711,0.0024299270067850457,0.13208888422389298,-0.0009813249155579474,-0.042744005447889616,0.15686971477345676,0.15490653584594236,-0.06392124560852316,0.027307119702827235,0.07053305815242776,-0.013630601908885242,0.6254790009347071,-0.09539409605947108,-0.10326282624196036,-0.1619498367096349,-0.016361496279025375,-0.03766938535131004,0.1536020655247917,-0.16711842221833162,-0.09603278062241337,-0.1067914512995317,-0.0004372224147951099,1.0,0.14855463021532156,0.02499655197768347,-0.0825295143965844,0.7480483088261037,0.2891566761773707,0.385254416385261,0.44262761349173974,-0.00714436472651708,-0.1856797553198936,0.09349801984968084,0.1628316435838387,0.9851306024749561,0.9608084941082168,0.1285250119036047,0.9540526786042401,0.10696605462636125,-0.07318980467382837,0.12725271810188638,0.1256644628846831,0.2783271466849857,0.22660462373169157,0.13983635456856328,0.44747879733702606,0.08956547460468317,0.01510544667769103,-0.1121055316574196,-0.39029271207439387,0.020845451251462897,-0.46306956527388643,-0.14710888567696784,0.14128421083752896,0.08568348628114028,0.9832452767887971,0.11711219399717238,0.1559919466705499,0.11989903548810986,0.07047241517265757,-0.06631454429859245,0.0020301789464610715,-0.04032957289425959,0.9134225480684729,0.907949243897944,0.14716713629047443,0.9824226264846121,0.8786401424110648,0.9856883174595685
emprelp,-0.5696638803635656,-0.44813680710343134,-0.10515930073001976,-0.37788505456052646,-0.020870026098180533,-0.007867128971545298,-0.08212630676160575,-0.06030667994165547,-0.5527518258475341,-0.10471262844262212,0.22192644989971017,0.31241952902925624,-0.029030922045414215,-0.7985839118033496,0.7992638542003382,0.0028754600518319227,-0.04166513897872744,-0.5062878461795308,-0.2807286674168816,-0.020323780936902066,0.024573893611576674,0.15840465095681178,0.8457551517176031,0.10444031585782024,-0.046288837153692676,-0.2883023261895697,0.17669379621294878,0.03215013323374257,0.36501721486125266,-0.17700031576592934,-0.14753863242920054,-0.153321055076803,0.07661501767161313,0.019351485498290306,0.8364188437612146,0.11472851260129067,-0.09886159086137165,-0.027977172320409895,0.7176636746944159,0.14855463021532156,1.0,0.10010853176642225,0.022756280343436786,0.20178355049682686,0.36819603784140775,0.24031757830182088,0.17850949513978542,-0.4183545232349696,-0.38408281211858253,0.2303596392847684,0.8376805805910591,0.14576140897269602,0.178512121403278,0.9955761308297454,0.16871681570056657,0.12691707566918584,0.023353759135674234,0.9951987997374018,0.17273768836095238,0.06723792164656137,0.09470047517220227,0.6054825661579862,0.0977849868553012,0.9014250387282832,0.04780778556970521,-0.01699527164126904,-0.4705437199904983,-0.42592419829539885,-0.497508959058587,-0.9988326462041578,0.5932766556374012,0.33048874207339546,0.17379134106647476,-0.0033689435965036144,0.0034985114173353388,-0.004700971409428427,0.11583487879410578,-0.05576091401001504,0.08841519769472499,-0.025724427569235604,0.18641493844728274,0.19963142150439703,0.9990389577128698,0.18775232174942336,0.13439068015865469,0.1494450923537797
emprf14,-0.17764270811871122,-0.18744258764173738,-0.13477224543503113,-0.19946454963961505,0.03807525378276619,0.04559227865100043,0.04084929415510285,0.06480798118356534,-0.11624788945913596,0.06613029763014272,0.1538186263221389,0.22615107587712485,-0.15815539397704068,-0.12269552659789543,0.10908937623060495,-0.07189926964401534,-0.04736416914349862,-0.17579698980785424,-0.06562767483288463,0.04377631490382174,0.03702913303505927,-0.0007090293764907838,0.05879545070761403,0.02213743248843226,-0.006485135383966253,0.004954022577007527,0.12675795401435871,0.04907413898997642,-0.07399161047129772,-0.09447480947340706,-0.0938860266544164,0.0002841098770554365,0.5970222343313025,0.3548649909661961,0.05981415015202816,-0.05600349368752433,-0.37151560216489127,-0.22846337866922914,0.02994111195025017,0.02499655197768347,0.10010853176642225,1.0,0.15471280951230995,0.008425241490580675,0.19806660565870424,0.21354914530343888,0.15792737295015816,0.009567242810657638,-0.07357025742455119,0.0324469724300523,0.05087508207468292,0.016350025384224847,0.03854254464744647,0.10168099661751122,0.033866251882549235,0.7689847033643227,0.11398111400348414,0.09905367735095771,0.022511101549262922,0.10061226747054411,0.11065147206477187,0.07238642856026016,0.053871007046813364,0.06986854904992773,0.8790527773709839,0.02384626944909228,-0.19394520387996214,-0.19491316157791982,-0.17913834305833878,-0.09704589577989464,0.20610544063957284,0.11760668066154803,0.02324861010822747,-0.08317206980550626,-0.06117272672844238,-0.08059547632891162,0.058794156280475234,-0.061279604472730884,0.030582831749082894,-0.018491050701431467,0.06485748397951542,0.08648309283032614,0.10352094382448264,0.011784895696981355,0.06335340011196573,0.01026900888223449
