,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdkp,dngnap,dngnapp,dngoth,dngothp,dngrefp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
edctn,0.5881659637911967,-0.05127931091493696,0.4975525838046997,0.11958371988741695,0.0726272498399909,0.10680553431217733,0.13947069578223728,-0.06214842852109887,0.08487216203500134,-0.5408686924562577,0.028500828250662802,0.07327062148579944,-0.18948192083631593,0.3555755822711011,0.08855754500317228,0.01252028349902115,-0.31618504879027143,0.28625137746970014,-0.03191370454879076,0.003757336713337945,0.5775334512203592,0.0636514305882572,-0.05392335575414394,-0.05161090820062052,-0.22749502347536973,0.027378301162151283,-0.11325791357532147,1.0,0.10573356588607626,-0.20355088404443736,0.17944929014252792,0.23042026985996916,0.27440923692524444,0.30098478031318526,0.5727405836627153,0.3836585440293643,-0.14109457697265085,-0.2828652883013288,0.4204964412257113,0.391227851914053,0.30023859245327833,0.5538219372764477,-0.07714921100778495,-0.14970065971268892,-0.23020724871460804,0.5690355132058487,0.5399187538880909,0.6588157606482413,0.39425469509907046,0.6732264730432556,-0.19653056434155539,-0.3572614084801763,0.394499588101895,-0.2486929490752103,0.5795898179301585,-0.07561797638166844,0.1287448688642965,0.47630435773492374,0.31593333505549576,-0.06749553317648135,-0.19001577393398542,-0.24445331228269873,-0.06180583259779862,-0.30837691348680374,-0.3825248537849358,-0.13335355719773975,-0.3004932074395986,0.6284001174226262,0.15966006845916697,0.15001969581361482,0.12791274091721408,0.12253598947570914,-0.09417747657880154,0.08037016384280145,-0.1135728766032361,0.5487015571882501,0.5341126785717744,0.38351587005547294,0.631441218008853,0.4120982692804337,0.5561938589228408
edctnp,0.06422437842920926,0.02736975561900524,0.055118624185107136,-0.09195424911205602,-0.04910200183038988,-0.036435600265028664,-0.05162858739404464,0.20948105333717643,-0.16107897407923186,-0.2574553657635069,-0.2236832405269992,0.02594230171550536,0.17921250166184316,-0.1555060583595697,0.055377911887201266,0.04416861569750432,0.17235143580349327,-0.21697382081047983,0.004808240026073284,-0.06634982460946218,-0.2804061813916147,0.024351408875935836,0.056027558275138986,-0.0018957674661766865,-0.16128248567044148,-0.07013672711038492,0.08485298716658059,0.10573356588607626,1.0,0.1664916319936265,0.05304988727588761,0.13164438913022983,0.17157276724289325,-0.03361380268999362,-0.07344313937716862,-0.16483482703972804,-0.09915775661490997,-0.19334750825522048,0.010615530546185907,-0.0694962053494999,-0.11429439566631448,-0.0788507521451419,0.07481872001973303,0.19227121340994469,-0.11347863923567066,-0.2965092325770104,-0.09312027608137792,-0.05868762672555257,-0.15206818890721296,-0.04663097239234211,-0.12257082286423568,-0.22444530457140502,-0.14881278184785085,-0.155736953977421,-0.12102122960175533,-0.1891775309554425,-0.4506512871220376,-0.012452891943756187,-0.05839946764999559,-0.07405196517589509,-0.15505121564098426,0.18276151224690915,0.16879607168676866,0.17455221655801223,0.14289494572022207,-0.2222098766521195,0.005807146557779206,-0.05186364631648034,-0.011578417704436081,-0.02294527551191766,-0.017775299106666566,0.019783762308604985,0.16334357398462535,-0.05631521987190068,0.07694932212869482,-0.0969530614375881,-0.10175549120867966,-0.16201091899622017,-0.061374155545474235,-0.06437289659214145,-0.07292898138987988
eduyrs,-0.17805251071276093,0.1748242305236203,-0.13249575874590142,-0.24281564476363768,-0.109392701662002,-0.08466222816687535,-0.14823670278149823,0.4372898208766537,-0.04973879162965648,-0.3986467001398571,-0.6370633259741949,0.11077733640855587,0.5787200541781427,-0.5513982501159221,-0.06939771303731011,-0.01585362966401702,0.6441636463086216,0.3328564620548698,0.11761951823787568,0.030673381221677655,-0.374817584649661,-0.03212363065888545,0.02377163077560648,-0.007607655180510548,-0.40249767666168146,-0.11703544608137839,-0.023711082504969738,-0.20355088404443736,0.1664916319936265,1.0,0.06610444717337426,0.34481200541106694,0.385147920591237,-0.35214347136681706,-0.27530475506191565,-0.5828657895469783,-0.27039897732584844,-0.4042445015233327,0.059137455638178724,-0.37765311482061253,-0.358986124163082,-0.22650104954261063,0.15968363992759296,0.12690274331452536,0.054925265693778855,-0.3638511630912413,-0.257180253942485,-0.2875796274609302,-0.5863092456499224,-0.2857971462195253,-0.38806514692502775,-0.4700157158083105,-0.5878584703330616,-0.10060164169298054,-0.5400750378336334,-0.42612561095564183,-0.2179784992811436,-0.3532065322251942,-0.5222340827471931,-0.21039338673896854,-0.3479938074838768,0.6394247197558803,0.5851977208130725,0.6394760244097083,0.5833063297494695,-0.5975816192387244,-0.40897965572203343,-0.24695613258892998,-0.09457178903325694,-0.06664405113679113,-0.10708388418040295,-0.05410047816241938,0.0003598278881772449,-0.13376471407184293,-0.041416629620187266,-0.28264543744125736,-0.2937321331697875,-0.5816520335798783,-0.25802242219268456,-0.2388870904091247,-0.22241580116240112
emplno,0.08681075707399193,0.014725691885528658,0.08346170619205098,-0.031156705556342073,-0.025747761537828494,-0.029972187805740375,-0.006612135783813265,-0.08646373883147924,0.20809786428256033,-0.1488822068154156,-0.03873289737877335,-0.10431457814023827,-0.03939013731544922,0.08334807554662449,0.05412541058380083,0.006700987927473346,-0.10678656379624657,0.06395115511757019,-0.005439386560033669,0.015581280237323279,0.15825906162843983,-0.020119261535729672,-0.05120305536590059,-0.004724733723508737,-0.3240054362760961,-0.008178802998482154,-0.015697080359535685,0.17944929014252792,0.05304988727588761,0.06610444717337426,1.0,0.2979029114228883,0.30877058035067956,0.3039510222585489,-0.2068652013393439,0.10674876789689691,-0.1342723883999704,-0.13409033697261563,0.4302121369696571,0.06470414557084818,-0.013653420766670279,-0.026920900806675918,0.01558576875359519,-0.07333132596423084,0.021979301761696074,0.14853450183276778,-0.09056304346238453,0.027458013822499083,0.11280621378817515,0.0714985269927518,-0.24101543270987402,-0.22104842691669616,0.11585990681714409,0.05686252011801825,-0.23031045611290488,0.021301906479666236,0.07187570822117645,0.2643686162562538,0.12555468534167014,-0.02874621286773094,-0.04397651126708723,-0.1080709655099151,-0.11059126656750497,-0.10674917839209111,-0.1157124287710513,-0.034718583643649666,-0.08186380588597457,-0.012077514630505728,-0.14902925846399961,-0.1454428734908045,-0.15289661284234543,0.14844683969841035,0.0284707025506273,0.10554306332820948,0.004239156707561757,-0.08590741573770631,-0.07781360021939011,0.11608232706168851,0.0024901504445341963,-0.6784333114081447,-0.058024610972582574
emplnof,0.25268518416554314,0.03568451683085261,0.20090563481260149,-0.12543847117843035,-0.07814503470843337,-0.08729427660849469,-0.09729324071236377,0.20643763632882653,-0.044885420797677815,-0.4851071293293609,-0.3241528568906739,-0.006413361402475924,0.27658141412313564,-0.1934697494743967,0.051286707221336936,-0.01087931490403884,0.23767153835944807,0.27780495054969306,-0.012134803028223397,0.04381375462414174,0.003300395003652667,0.034507503091295647,-0.007912798611776002,-0.01224719056351597,-0.4883752869119432,-0.05174182718771355,-0.029235126625552475,0.23042026985996916,0.13164438913022983,0.34481200541106694,0.2979029114228883,1.0,0.8821579346658437,0.009491644111557354,-0.05818727800720803,-0.17901255647880743,-0.46610402540778606,-0.4262635055110671,0.2546167363860622,-0.05401068505345332,-0.1558410616129159,0.009438868662020003,0.07537047309691323,0.032903389878359925,-0.1253538131368094,-0.00045962681882949095,-0.03907069992414679,0.03013194292703465,-0.1722702743073735,0.0452682548046055,-0.8471986321204925,-0.6686101556381733,-0.17192483755821894,-0.10761200721315203,-0.2096735856368888,-0.3153981070055447,-0.02367236928553767,0.017691333762134016,-0.1468524184380593,-0.06347815147445228,-0.14993311320879313,0.2540479697234653,0.2734163393402311,0.23935297994283564,0.1759544592844903,-0.4133413044098838,-0.3475297171227705,0.029590014108613272,-0.14035522605183276,-0.14758272401589828,-0.1479952962039305,0.10067324506177193,0.00217304221031228,0.02774971040350519,-0.054427393521813666,-0.056805160918079994,-0.06450753779371587,-0.17284690571887554,0.02789421802433937,-0.15093339535099137,-0.0025394636664254995
emplnom,0.2949208496069143,0.03174855949754217,0.2318325142918895,-0.14531414596653106,-0.09294037035949308,-0.09550434839402953,-0.11136067040653888,0.24099415128333457,-0.0469987943437574,-0.5703623310640454,-0.38354190885517103,0.005724371317325605,0.320063603531056,-0.21991428580751482,0.06315346028734203,-0.009520860210079597,0.2833306073623425,0.33914882524220347,-0.01460396068964595,0.03442356535224536,0.015120751171012723,0.027729472531698714,-0.008735244551954426,-0.016632597539906882,-0.5455375419716394,-0.07854120306183957,-0.03099381909942856,0.27440923692524444,0.17157276724289325,0.385147920591237,0.30877058035067956,0.8821579346658437,1.0,-0.003434321162383872,-0.04465069525675222,-0.2078829799604254,-0.4783708349798098,-0.431603221736583,0.26765324418897574,-0.07235540351609406,-0.18918262627582,0.027783840915604232,0.0780754745747904,0.04950366030746035,-0.11706502670169007,0.01214778866635949,-0.0302830471568112,0.04347928867093112,-0.20122614073566955,0.06138267129290288,-0.7797380633555445,-0.7210764713114588,-0.20011652571728264,-0.09816709369632333,-0.20869169714013802,-0.3775165109221697,-0.044562685269516546,0.01469675716540632,-0.17350329515402926,-0.1563982656581712,-0.0973528101407627,0.3048568799625169,0.3305082094080091,0.2855118516880169,0.20469903057218145,-0.48941512627158856,-0.4250126595493327,0.04859732182413881,-0.133841932115588,-0.14277555826150898,-0.14390105374131712,0.09342083560071496,-0.006365188293917944,0.01793756552318357,-0.06661566169812229,-0.04564990385189056,-0.05364096667449395,-0.20206357910741624,0.044316052496932566,-0.14383417066181445,0.011432402967535386
emplnop,0.011913958371613069,-0.027056760196562894,0.028448503080978006,0.09504211151975947,0.035493211414466874,0.027541288758270024,0.07612837083822442,-0.5209218015030638,-0.06680125422212896,0.167712572075378,0.3582117561006902,-0.11770644331085663,-0.5341737012685209,0.5829197552947625,0.0865762645124825,-0.019964240043954022,-0.4866009562994761,-0.21634781791439506,-0.04193137709871438,0.1584213144907149,0.5569506332772365,0.05098220222276361,-0.027014112347752996,-0.011194415429150789,-0.17928723517823697,0.054495107026767624,0.00012820126232925696,0.30098478031318526,-0.03361380268999362,-0.35214347136681706,0.3039510222585489,0.009491644111557354,-0.003434321162383872,1.0,0.0538827108836727,0.6779848153689437,0.03524678998918995,0.11467936517208852,0.15208987788642309,0.31326437811037444,0.2642206084502164,0.04543717986982444,-0.2671235216847341,-0.0529370238900168,-0.05750081633934806,0.5451168104188863,0.10075168360927193,0.1588030264010291,0.6999239960453602,0.15879105926272252,0.025109105335621558,0.09035776787718454,0.7066558990527313,0.02553211815223916,0.3126812652891581,0.3050383401829037,0.2836254957398474,0.26195538060039447,0.690395835494065,0.06659329964904127,0.15092212050472287,-0.4814575842805494,-0.4590635872205547,-0.4840268983899552,-0.6968590399514158,0.3944090277417293,0.22776231264601857,0.11150761034685679,-0.03953201808109735,-0.035954579706156925,-0.053733113480297044,0.12960430499129624,0.048890247108609716,0.13025663885339553,0.023156919047247433,0.12059719495764384,0.12227322603837974,0.6934333783526369,0.11778774472988127,-0.08105219412939225,0.08310299347897604
emplrel,0.32527894026982446,-0.15655871021060064,0.22885984296262937,0.20341998710632347,0.15603640681791522,0.16023883954864185,0.17064268370679825,0.084185107121001,0.003109539262418183,-0.19868865511614786,0.24353522136567238,0.13797123329504582,-0.15395629869425545,0.23020576764162032,-0.011850243174260772,-0.033294103821523334,-0.3149145690447503,0.08498611693790377,0.006331789466980423,-0.04355413197605004,0.27160149510600756,0.05636967434069041,-0.031852573652373595,-0.07592898878726857,0.13661614442304862,0.043734721175810086,-0.07186491058852107,0.5727405836627153,-0.07344313937716862,-0.27530475506191565,-0.2068652013393439,-0.05818727800720803,-0.04465069525675222,0.0538827108836727,1.0,0.21320722585346702,0.017727811503276816,-0.0010711322825459253,0.5857199217986971,0.33372669695401547,0.37760234943396037,0.6454609445960324,-0.04433579052423191,-0.11387929925672154,0.10423559367234499,0.2733631420694057,0.9449807028081958,0.9624017867204461,0.22381149423419175,0.9330029467026225,0.059443153050833475,-0.021388722380420482,0.2212603225107065,0.046225876421557455,0.6386529622419521,0.13062824372676457,0.08624433267216476,0.3050924258742838,0.14544215743531275,0.010102305937975724,-0.007984497152493357,-0.24974618282825226,0.034737295892804346,-0.3156779682996227,-0.20925941165705939,0.04212943104435802,-0.03920614811798836,0.9698446149596732,0.17787685292604258,0.20688702941083495,0.16384590544525326,-0.007929077614173344,-0.10233637604657145,0.04016715440604472,-0.08056968404439856,0.9234840799694118,0.9227981516226328,0.20868137213581137,0.9739021877211789,0.8439722775930676,0.961005919525743
emprelp,0.03969700680217745,-0.010540858491853053,0.09071830120666666,0.1941172950168174,0.08344220603535024,0.077533572963625,0.14097789483340328,-0.7553847741618214,0.06924811067885053,0.354437257554858,0.5951477083861121,-0.14252551408727707,-0.7952359860579784,0.8288444819417182,0.10953498036535424,-0.030401501964627722,-0.7298575431342194,-0.31620343964618947,-0.04181235568094554,0.08343235460168678,0.8006773603677139,0.06651597767493446,-0.0373586555940542,-0.005723162428500065,0.0006720333587706857,0.08848186403826115,0.015350015397600818,0.3836585440293643,-0.16483482703972804,-0.5828657895469783,0.10674876789689691,-0.17901255647880743,-0.2078829799604254,0.6779848153689437,0.21320722585346702,1.0,0.15860809985829882,0.277708503946905,0.07048014509961827,0.4785264038566053,0.4932986769776253,0.17310058996089833,-0.35231195418175265,-0.10783466750244897,-0.021677051781812416,0.7789329247221923,0.24266788040448134,0.2774037726008776,0.9969677557064899,0.26965427511192386,0.20003007201293,0.292634309975069,0.9962607012331571,0.05039787013409588,0.6152490416499375,0.5014733443439874,0.36211312892706876,0.3374024153937158,0.7997713772330506,0.12655220122444755,0.27655054224981884,-0.7184058117872292,-0.6692900286104391,-0.726226020112436,-0.9987994315947755,0.636977644277356,0.3701114642061994,0.23165731747997348,0.07026595988367776,0.07983581462732714,0.04176633487445656,0.1313426797546953,0.025415475459911574,0.13359569732804893,0.020999684935713303,0.2759032974401344,0.27796730965299266,0.9994836861921315,0.2361360862437729,0.14160156163030213,0.2021353788434172
emprf14,-0.11125187813263315,-0.04372879559720236,-0.0884988617030103,0.058147292396916433,0.008517608477521832,-0.003042538810233793,0.029794062203840108,-0.1888630129460612,0.02217014330618781,0.3774513612554259,0.36219331733426235,-0.046164756092007646,-0.23712232873448913,0.18016619235559422,-0.04737287413464039,-0.0421409636254949,-0.2695917393606135,-0.22752525028527448,0.05563385713397666,-0.04716260774369124,0.013456070383505433,-0.03506388990174487,-0.029014449051744017,0.024610554236470416,0.2773701817911059,0.06731181418174066,-0.0205606721002511,-0.14109457697265085,-0.09915775661490997,-0.27039897732584844,-0.1342723883999704,-0.46610402540778606,-0.4783708349798098,0.03524678998918995,0.017727811503276816,0.15860809985829882,1.0,0.34170560650963694,-0.13887323123248538,0.1637119970804218,0.20829240455598005,0.016834200266607192,-0.041132077140160664,-0.0693899447768084,0.11172813064459465,0.01738298924187842,0.024237655742609877,-0.010336784035947908,0.15260875872737478,-0.023326254257705913,0.8517897838375882,0.4089911583152207,0.15171465251719904,0.08234631720460041,0.18310190450833005,0.3200602012800411,0.05942885051622497,0.028151598668618525,0.12803606977641904,0.8891439104575352,0.18139844207070058,-0.2868671744533296,-0.3042548978368516,-0.27224431630434637,-0.16022849564589853,0.3649795746663299,0.293663915108889,-0.01580784611919925,-0.0412701261282201,-0.00668964266934401,-0.026485310586607247,0.008487085707372761,-0.00649549896874098,0.07908531928939444,0.0013218825140002763,0.039975298893605495,0.05330558876181964,0.15882218574060805,-0.018896321720745523,0.062336012394022894,-0.0014665417571429128
emprm14,-0.29332367741152626,-0.10739830602037642,-0.2628924707268467,0.1085589286740898,0.047079920195376435,0.03556228488425164,0.0630051615682724,-0.32636095179992086,0.04505618022798672,0.6875060164838261,0.5475563802282781,-0.03505567876547185,-0.43322470518920714,0.33280227227924497,-0.06821190542435226,-0.02685677644162846,-0.45482168854897587,-0.4247983691282319,0.04625359666632531,-0.053436299670391776,0.0060188086178288155,0.015789850926846313,-0.007439414188097979,0.021245459171239506,0.33195841147738636,0.08909411294622245,0.03638456379178409,-0.2828652883013288,-0.19334750825522048,-0.4042445015233327,-0.13409033697261563,-0.4262635055110671,-0.431603221736583,0.11467936517208852,-0.0010711322825459253,0.277708503946905,0.34170560650963694,1.0,-0.1482407450737462,0.13028337319059197,0.28895128216417043,-0.02274564482526048,-0.049210909718252045,-0.07965447915705082,0.15122109299943604,-0.0009151128565440084,0.036785314287687755,-0.05040308054309987,0.2695481084140915,-0.06895545611788324,0.4303672809606393,0.9265355847623323,0.2680901207564211,0.1524757075653999,0.22247068985724525,0.5495556454997674,0.06839359184956245,-0.05401180271734401,0.19662779740097924,0.22574016995715798,0.926605236914873,-0.4849023575538449,-0.5147271421370567,-0.45889596467358684,-0.2811054094203778,0.6447199355496501,0.5373381784880047,-0.04305038045429951,0.03671923637783617,0.07458843227803957,0.056654505894538416,-0.04270822824401491,-0.015073250307554652,0.0690183022925804,0.03596936639750654,0.04040281086558841,0.0592138025254422,0.27678530870281287,-0.03867678326034212,0.0295247699768096,-0.00028675162862806645
estsz,0.1609660936385456,-0.07135920982631103,0.1071635416784325,0.09617671428515741,0.10319363196853372,0.09223049348970593,0.08717242508366661,0.10070986085971799,0.007492512084010302,-0.2604859049224731,-0.004478175096935326,0.13261050423799375,-0.018245505392213944,0.0963557425664619,-0.017606544923830295,-0.037489928020939735,-0.130694543651934,0.12650835028556104,0.03130302492591918,-0.01867173346897827,0.16032492417663158,-0.0037160063718840453,-0.04075580324100663,-0.05513117941076101,-0.2891501691801077,-0.013184588485353432,-0.06867014128386893,0.4204964412257113,0.010615530546185907,0.059137455638178724,0.4302121369696571,0.2546167363860622,0.26765324418897574,0.15208987788642309,0.5857199217986971,0.07048014509961827,-0.13887323123248538,-0.1482407450737462,1.0,0.09820996037162405,0.1725941113225268,0.40799005551266315,-0.029454638332452394,-0.07151890091971067,0.10715066182595209,0.15770434011337944,0.6310281763484391,0.697886520881765,0.08553666270662451,0.6717802772830086,-0.2194113044411084,-0.24318856005840606,0.08531330310642266,0.08319618661291654,0.1644979910769428,0.004567730319168479,0.05571903241753163,0.1816269695027141,0.043315522155870444,-0.047285631221213105,-0.07465474838722728,-0.08983467554735293,0.12242379248445856,-0.13345647102154776,-0.07476228644056997,-0.08596397292939459,-0.11418197610769246,0.6909549955033029,0.12288694866512649,0.14743343883594465,0.1106014518503732,-0.0204149564700967,-0.08176011622092504,-0.001114220134300443,-0.061913308279472494,0.599897613653216,0.6092521424430358,0.07354965314439783,0.7010541065319223,0.18712081995359064,0.6787233299972899
hincfel,0.24482892305120169,-0.170028196589195,0.16625719384732202,0.12604798960404268,0.03111912567093854,0.03953299888048097,0.10129214765946977,-0.26908746405674205,0.07150275414576807,0.0036401736421839723,0.4244677727959705,-0.178719703561053,-0.30794535749883606,0.3635436033753098,0.04404187921380626,-0.03401336353778498,-0.4951670110877137,-0.005381370976051276,0.017391014839614412,0.017118937324896086,0.47903628683855426,0.08261289124757352,-0.05661995474096764,-0.0345269635004082,0.14300228612667185,0.19705527044139948,-0.01344694229642848,0.391227851914053,-0.0694962053494999,-0.37765311482061253,0.06470414557084818,-0.05401068505345332,-0.07235540351609406,0.31326437811037444,0.33372669695401547,0.4785264038566053,0.1637119970804218,0.13028337319059197,0.09820996037162405,1.0,0.5530891899203771,0.2594486781532679,-0.06982370371611363,-0.12229118943406043,0.06404234077345751,0.4743379289494908,0.3294476449215759,0.391496337099744,0.47997562963509327,0.41094544217096973,0.13851410455582294,0.09777284117168995,0.4825618584198903,0.04668887458791466,0.46534218549273365,0.31666634388254017,0.20327443659314326,0.4341401145027238,0.4314226879937772,0.1746860958123947,0.12794219610678167,-0.47406433249152846,-0.38424766003547794,-0.4948647700479483,-0.47704020604482483,0.23620762108741952,0.014570267358372704,0.3467561647074331,-0.23076516523181695,-0.19077529047776715,-0.22876831730437316,0.3439325016060844,0.053405123872052346,0.2785129636335104,-0.01819860426863856,0.34944838343134343,0.3462208600689473,0.4779407557850011,0.3513802517098298,0.26996747550506783,0.31310776826565656
hincsrca,0.020819371070705053,-0.05139822727804493,0.031557501222202994,0.1894058143698638,0.0990162747716087,0.10180704023976347,0.157579592059019,-0.3444813444059773,0.061563036471593835,0.28362132398090856,0.5508745442516777,0.06656752580053049,-0.4807041375115019,0.48782975056465977,0.018792709734505832,-0.03291928658164506,-0.6339932525558757,-0.23682650591002333,0.06460893109666067,-0.029763846933586906,0.34863255592667614,0.0644222757283522,-0.04028010825144402,-0.038223976223064574,0.13624254840696118,0.12057538647757282,-0.039037338758997765,0.30023859245327833,-0.11429439566631448,-0.358986124163082,-0.013653420766670279,-0.1558410616129159,-0.18918262627582,0.2642206084502164,0.37760234943396037,0.4932986769776253,0.20829240455598005,0.28895128216417043,0.1725941113225268,0.5530891899203771,1.0,0.3875722461920738,-0.10175444092381783,-0.16032640163116824,0.2565937768382241,0.3437906599236603,0.39828430871407344,0.39259998265299645,0.48682226738779216,0.37234424283134726,0.2126293366765534,0.2566486020336807,0.4877293650962067,0.13248176411737353,0.5593262320767795,0.5730343806793398,0.15526414863691537,0.21714921037363125,0.37895241436368254,0.18483493763397016,0.2579027588411151,-0.6198676649654931,-0.5333369020621178,-0.6373366538582154,-0.4958406392939392,0.4995095975851419,0.32562991094381877,0.38505535263053553,0.08601882481162934,0.14684095049359053,0.07056309103878215,0.12435854541433414,-0.04613460885004498,0.14452134039342582,-0.03810172161215989,0.39682446311171393,0.40664543369189693,0.49050824312207736,0.38387709191903063,0.3068884615247496,0.3707476457869486
hinctnta,0.33260315636917753,-0.15347439265871624,0.22885094348568488,0.27757361801651065,0.24064542255254362,0.2377106076627338,0.25332208678905893,0.1389991767649371,0.02431870208869187,-0.2066684878002735,0.20433353849376387,0.23344969144444447,-0.11744482998808609,0.1898630990135749,0.025450561129335015,-0.05176368469955225,-0.2897175450580079,0.08825066833163066,0.02861175416165499,-0.02965347968374,0.22996019413953295,0.019023288380217253,-0.05364418653946894,-0.019985721094426565,0.09206447597732388,0.0020560984928811093,-0.08106877085620896,0.5538219372764477,-0.0788507521451419,-0.22650104954261063,-0.026920900806675918,0.009438868662020003,0.027783840915604232,0.04543717986982444,0.6454609445960324,0.17310058996089833,0.016834200266607192,-0.02274564482526048,0.40799005551266315,0.2594486781532679,0.3875722461920738,1.0,-0.05793114095051101,-0.11915165421041471,0.07531199944068741,0.22733605433209061,0.6634716132907946,0.6480686978571824,0.18379072970025884,0.6335364863780157,0.012730971582554061,-0.07089555856956062,0.18328554536037867,0.06873582909775398,0.5438655544925579,0.09788034583357752,0.1037451885816875,0.25688857190135245,0.12880648897710284,0.02506814440687402,-0.017115935760685395,-0.2409341866179412,-0.049160703306343735,-0.2889744558694058,-0.16807816449660967,0.03237639253994143,-0.03236184181153185,0.6606536749394338,0.2360822696776927,0.2531217661653723,0.22772364248060845,-0.022314018119678546,-0.1273669141614278,-0.019230963853827464,-0.11303711214212286,0.6276370225715178,0.6331020505671854,0.1725213597806956,0.6521764886365593,0.5032279674796466,0.660148948283958
hswrk,0.0348077073054743,0.035939841575625305,0.030935824180518615,-0.07409738718835486,-0.02967801002600614,-0.01866691987529287,-0.0332713912238837,0.40091535245121074,0.22975244059919034,-0.10234568546022688,-0.0650499318995217,-0.07726494306336783,0.3898760550537616,-0.409038458147568,-0.027515758012312413,0.04564911226189138,0.02804433974949916,0.01871571374803062,0.04588033673055508,-0.055582939499597174,-0.341370648033076,0.06953373189848432,0.026623106225951456,-0.011567326513186475,0.06963718225200291,0.07416895801231671,0.06130261547042777,-0.07714921100778495,0.07481872001973303,0.15968363992759296,0.01558576875359519,0.07537047309691323,0.0780754745747904,-0.2671235216847341,-0.04433579052423191,-0.35231195418175265,-0.041132077140160664,-0.049210909718252045,-0.029454638332452394,-0.06982370371611363,-0.10175444092381783,-0.05793114095051101,1.0,0.14302285538633047,-0.19033401145615836,-0.3381040504864529,-0.06173462060229532,-0.04336135962305106,-0.35001189166217794,-0.03538410972988336,-0.06242511148973925,-0.07694759340619309,-0.35355319373267474,-0.3479010595520926,-0.12757661533150502,0.09771259281761922,-0.29542240821216414,-0.015915396911475973,-0.3152544623185506,-0.02768316142163454,-0.042650643596421366,0.02036263433220923,0.004157754906182421,0.026322108591857827,0.35102254838064106,-0.11069722797273261,-0.03603283387002186,-0.05314734062783505,-0.07272258298533198,-0.06440659554575894,-0.06315610070403405,0.06024139464508816,0.014552135143668725,0.07815357930918063,0.03627945714731829,-0.053857699368131076,-0.05000826904676158,-0.35218414875049336,-0.04822972025465923,-0.04149024574375425,-0.04767355546024407
hswrkp,-0.028804434446458957,-0.012270611371761801,-0.036825385809081866,-0.08224910273036984,-0.07674071999750727,-0.06736619302036026,-0.08472555143216493,0.3232989744295016,-0.2962741959367473,-0.10699887998571102,-0.1776865443827825,0.025852382169339876,0.3394294937019105,-0.36152584001413,-0.03469669646154587,0.06596564939580161,0.23729332212710103,-0.29525493091165134,0.009698280874299024,-0.03825724157836263,-0.2926948201731742,0.0006576785691866448,0.0685060102911439,0.0033490834783388482,0.021834737240377967,-0.060576865128137466,0.11957068914066518,-0.14970065971268892,0.19227121340994469,0.12690274331452536,-0.07333132596423084,0.032903389878359925,0.04950366030746035,-0.0529370238900168,-0.11387929925672154,-0.10783466750244897,-0.0693899447768084,-0.07965447915705082,-0.07151890091971067,-0.12229118943406043,-0.16032640163116824,-0.11915165421041471,0.14302285538633047,1.0,-0.08245776532456366,-0.31159760634339256,-0.13598108858423413,-0.1441414353278508,-0.09383228093697134,-0.15421041017215428,-0.052382630351295416,-0.07335124657183678,-0.0929704879660097,-0.10318764337673998,-0.1717615428953956,-0.16787046517548534,-0.36310487990506335,-0.1744327640264351,-0.05330608503382899,-0.07709528355976962,-0.0808435964753693,0.22893329776837892,0.19492890823155923,0.23620913050838752,0.0998300110644963,-0.1643383385318377,0.08142084803853808,-0.12233926592921,-0.03592378619996569,-0.04387053012782193,-0.031407002140675454,-0.04188522954356341,0.18889932970574028,-0.06551395522688855,0.12575634509827058,-0.13712991418042111,-0.14468055702010243,-0.10591139896905168,-0.14151902532373797,-0.05575388988582993,-0.1277874361722186
