,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
dngnapp,-0.050743068,0.041132958,-0.017005705,-0.26400351,-0.178966873,-0.060306339,-0.117626488,-0.003301513,-0.003635478,0.028890391,0.033765959,0.028208306,0.018959021,0.022980296,-0.159082271,0.057263114,-0.046776626,-0.050956122,0.099053802,-0.013029104,-0.040218886,-0.021358498,0.010616299,-0.315719903,0.347486318,0.029548446,-0.017841057,-0.120043385,0.418715413,0.007958368,-0.040920138,0.00216588,-0.037347063,1,0.047972921,-0.05653882,-0.004836358,-0.019948087,-0.096140904,0.046760011,-0.080652696,0.528599581,-0.071077763,0.274087992,-0.073014962,0.062882561,-0.017528919,-0.076484327,0.056415838,0.059524159,0.029530435,0.042904257,0.967493119,0.957946248,-0.008621546,-0.044114829,0.06419192,0.041580983,0.960383499,0.081733604,0.011568752,0.01624194,0.206226124,0.113801758,0.646916965,0.027539021,-0.055248734,0.086507365,0.119477187,-0.020868544,0.203443789,0.135598477,0.074772353,0.076811437,0.088690278,0.109467995,-0.145173838,-0.326169867,0.978969835,0.006953392,0.602700024,0.051541767,0.982431618,0.123606431,0.121135748,0.975764564,0.152473036,0.061817382,0.643701771,0.100909151,0.154335629,0.622043616,0.121899983,0.614621469,0.162413925,0.006548142,-0.050677465,0.638931229,0.841292886,0.860922719,-0.073749608,-0.765385008,-0.779837166,-0.09153231,-0.225324905,0.029805347,0.770431941,0.356785451,0.301776652,-0.797267735,0.069518744,0.054377476,-0.018553059,0.241931675,0.02490961,0.120029528,0.323995277,-0.005560722,-0.010271928,0.027864079,,-0.074252417,-0.021993272,-0.067713695,,0.143048122,0.874006702,-0.060112481,0.004997564,-0.113055927,-0.644106464,-0.151452818,0.985889391,-0.089949039,0.012777892,-0.314794399,0.154911319,-0.032823366,-0.014436308,-0.038863845,0.051962972,-0.079130876,0.036878297,-0.044658113,0.646142145,0.089726426,0.100871725,0.619726445,0.140020203,0.02891589,0.062666159,,0.034099716,0.111872642,0.082946323,0.076040102,0.144871371
dngoth,-0.027626713,0.034622307,-0.018715056,0.022461237,0.025451828,-0.02212249,0.005723866,-0.005783132,-0.006150796,-0.025697898,0.019722311,0.018634905,0.005746567,0.011923715,0.004600108,0.012262685,-0.00856577,-0.02305965,-0.004435557,-0.005627919,0.016919501,0.004130762,-0.003992255,-0.020908098,0.026056147,-0.006208759,-0.002774014,-0.101830572,0.01651871,-0.003799262,0.0030985,-0.001386761,0.01491673,0.047972921,1,0.121603143,-0.002594776,-0.003101626,-0.007112431,0.000247413,0.006797718,0.054120182,0.003796198,-0.022229143,-0.011352721,0.054017192,0.02019834,0.019614786,0.02917756,0.023753413,0.011519967,0.021774554,0.044097553,0.057471586,0.007309175,0.021325617,0.021202717,0.024459379,0.056903825,-0.012458187,0.002262609,0.016695419,0.004124389,0.058690022,0.036443631,0.010212389,-0.015973131,0.022977361,0.010898005,0.02126294,0.022778556,0.037945725,-0.014843832,0.039520481,0.022183028,0.042601449,0.007390073,-0.009580508,0.050561434,0.050116225,0.040854901,-0.051787053,0.048230364,0.071944343,0.125713608,0.049229735,0.066982326,-0.034286489,0.029653455,0.0708313,0.068291206,0.03526769,0.044124217,0.036399484,0.055178206,0.002574022,-0.022644863,0.035120966,0.041189537,0.030223185,0.013367198,-0.039572632,-0.038901374,0.00461275,-0.012985484,0.006265461,0.040191976,-0.000128947,0.012894941,-0.041775435,-0.012896103,-0.006058343,0.340641395,0.003095205,0.012516158,0.02569662,0.012600208,0.025465568,0.034049744,0.014811114,,-0.009775408,-0.005422359,-0.004620518,,0.034623244,0.033144833,-0.06822878,-0.043646018,-0.097603714,-0.036187085,0.124166474,0.055616253,0.004687802,-0.039978413,-0.023612731,0.052481647,-0.009728535,-0.011049226,-0.009595493,-0.009177332,-0.012303653,-9.58E-05,-0.00694366,0.028615831,0.053308857,0.047141421,0.034724718,0.056070356,0.04444924,0.064263828,,0.026726285,0.063581906,0.033471233,0.028135218,0.052990227
dngothp,-0.030577467,0.035201531,-0.01376818,0.014684435,0.014241924,-0.026906021,-0.007404087,-0.006538439,-0.005895061,0.028518396,-0.006147874,-0.000751018,0.002310013,0.003987607,0.002985071,-0.024483856,,0.004403258,,-0.004043523,0.003989448,0.001871288,-0.017183483,0.017881399,-0.015664035,-0.0033542,-0.001498624,-0.001418654,-0.092802152,-0.002052501,-0.003437236,-0.000749179,-0.003137102,-0.05653882,0.121603143,1,-0.001401793,-0.001675612,-0.012863095,-0.005691192,0.010920048,-0.027353418,0.007429598,-0.018017073,-0.006133157,0.004765267,0.001685097,0.036260331,-0.000669013,0.004585368,-0.002935028,0.016100343,-0.069409599,-0.036383541,-0.003914863,0.016769668,0.000108664,0.017188006,-0.040136469,-0.020619642,-0.001045639,0.011248122,-0.00523391,-0.004755588,0.013038543,0.009908157,0.020389179,0.005206752,0.006994725,0.007949249,0.035113995,0.011827554,-0.010956763,0.006731794,-0.011074083,-0.017997752,0.014064819,0.017768556,-0.050726312,-0.001681899,-0.052491771,0.004970865,-0.060762104,-0.000316983,0.010333161,-0.03043909,0.002725896,-0.006379121,0.024879961,-0.00555823,-0.004400531,0.027202198,-0.022400189,0.007039694,-0.010132413,-0.009097756,0.008697713,0.004134496,-0.085996535,-0.040588643,0.008615989,0.081851263,0.039209709,-0.006211048,0.021656615,0.003783234,-0.079869659,-0.017409824,-0.013478841,0.028821274,-0.014089548,-0.016993816,0.101116816,-0.083215384,0.018720108,-0.007164699,0.017020559,-0.017604618,-0.020066223,0.01067955,,0.008444515,0.03367207,0.008813879,,-0.044496469,-0.061866686,-0.002673962,-0.009528342,-0.001335347,-0.02040691,0.161038592,-0.046744549,,0.008675472,-0.008413113,-0.007620726,-0.0019109,-0.004003905,-0.00227643,-0.004278656,0.00236742,-0.005968333,-0.003751221,0.025447117,-0.006579766,-0.007036611,0.013963248,-0.009493074,-0.025075133,0.019513215,,0.005479782,-0.001312428,-0.028522473,-0.020481322,-0.013973412
dngref,0.027642093,-0.009659892,0.044632185,1.99E-06,-0.001219075,0.02119311,0.007771791,-0.014488397,-0.015752452,-0.008166852,-0.00340586,-0.00121619,-0.003489213,-0.004808539,-0.003514252,0.002232505,,0.052911082,,-0.002825859,-0.009917346,0.036561522,,0.009329354,0.005347613,-0.000990043,-0.000442342,0.003144496,-2.09E-05,-0.000605827,0.05739121,-0.000221132,-0.000925963,-0.004836358,-0.002594776,-0.001401793,1,0.238671253,0.001541807,-0.003292051,-0.00199966,,0.0429848,-0.006226488,-0.001810294,,,-0.003790132,,0.021703899,,0.028994677,,0.015062681,0.029922345,-0.002053884,0.019418299,0.025682032,0.012568525,0.007337572,,,,0.030510033,0.017261449,0.014260711,0.016231767,0.03365339,,,,0.01541809,,0.034934176,,0.023218768,-0.010677228,-0.008086882,-0.008805486,,,0.005149065,-0.009023563,,0.018607171,-0.013494401,0.048537821,,,0.030437796,0.094561269,0.019488788,,,0.031974395,,,,,,,,,,0.008930875,0.009474482,,,0.091407168,0.019683429,,0.003902161,0.198723531,0.005998325,,0.008637332,,,,0.017523738,,,,0.010274635,,,,-0.019997171,0.010881588,-0.025410218,-0.009986941,,0.004237404,,-0.010885579,0.000883461,0.059268502,0.00153804,0.063050078,7.22E-05,-0.003015657,-0.001961929,-0.001761644,-0.001107229,,0.037820943,0.039187427,0.015759567,0.022955463,,0.034986958,,,0.030995166,,,0.098586362
dngrefp,0.032684968,-0.014197863,0.024693565,2.38E-06,-0.010448948,0.025766623,-0.004438723,0.007131626,0.00682402,0.001374272,-0.002992457,-0.001480468,0.010719817,0.006220181,0.001371155,-0.005617463,,0.047243195,,-0.003158634,-0.006336152,0.001207056,,0.020267495,-0.010251397,-0.001183432,-0.000528746,-0.012154028,-0.003548011,-0.000724165,-0.001212729,-0.000264326,-0.001106836,-0.019948087,-0.003101626,-0.001675612,0.238671253,1,0.001157731,-0.003935102,-0.002390263,,0.039077251,-0.007442737,-0.002163907,,,0.005253352,,0.038880682,,0.049029728,,0.029793694,-0.003384314,0.004682193,0.034585646,0.04325557,0.025693839,0.001219617,,,,0.024851868,0.026330559,0.036809002,0.040443686,0.018521746,,,,-0.001987321,,0.010699026,,0.04388638,-0.000946043,-0.009666529,-0.015254069,,,0.008919776,-0.015631606,,0.014668014,-0.012104097,0.042585261,,,0.023970215,0.040369776,0.034659819,,,0.025394507,,,,,,,,,,-0.006903922,0.011325177,,,0.028158172,0.031161622,,0.002758661,0.048578352,0.007170005,,0.007421211,,,,0.020004289,,,,0.02275808,,,,-0.00094343,0.004579174,-0.010438663,-0.019089054,,-0.017954062,,-0.001322601,-0.009329401,0.03209578,-0.001619837,-0.002726721,-0.002634466,-0.003604719,-0.002345161,-0.002105754,-0.00132351,,0.012088945,0.012715902,0.024471672,0.017995335,,0.015461699,,,0.025428504,,,0.063706574
domicil,-0.000793149,-0.013966696,-0.012605254,0.10948665,0.055643827,-0.00075519,0.015327286,0.018121918,0.019632429,-0.019576619,-0.032364931,-0.00334413,-0.003195889,-0.002112998,0.074369291,0.007177406,0.084932598,0.011188324,-0.012078776,-0.016826772,0.019660751,0.044926639,0.023742379,0.054270714,-0.070183947,-8.30E-05,-0.007544677,-0.006937837,-0.03663798,-0.004457489,-0.005590547,0.033759705,-0.010661732,-0.096140904,-0.007112431,-0.012863095,0.001541807,0.001157731,1,-0.022152506,-0.004178018,-0.127572571,0.03275085,-0.029362165,-0.024936375,0.011443587,-0.010249904,-0.066357576,-0.033832744,-0.053690959,-0.033064138,-0.054536275,-0.127419058,-0.072543038,-0.108148111,-0.051403089,-0.05637054,-0.054977071,-0.08256358,-0.041261988,-0.120753524,-0.054790601,-0.052304827,0.033303339,-0.058090487,0.020371961,0.045876504,-0.050263332,0.00127771,0.022612985,-0.287069732,-0.021198535,0.019040026,0.022111524,0.039158439,0.035877573,0.001569396,0.02283454,-0.069081471,0.006544681,-0.163228594,0.056090891,-0.083235681,-0.01388515,-0.003813465,-0.080678102,0.041509993,0.01563903,-0.075200567,0.005874195,0.018709109,-0.038391498,-0.004750231,-0.068565939,0.013422242,0.087077497,0.07785443,-0.082031566,-0.148788192,-0.125519559,-0.01141749,0.146949996,0.137452399,-0.016794251,-0.020035613,0.037911552,-0.145467058,0.006946188,-0.024728718,0.085982076,0.036436314,0.034455079,-0.020273062,0.012611028,0.019183695,0.001487453,-0.050140681,0.012651777,0.022157347,-0.003916531,,0.065812704,0.038243386,0.027540585,,0.041531458,-0.115802225,0.000256552,0.005467711,-0.007654444,0.066227479,0.177254763,-0.069884036,0.048327907,-0.007608714,0.03416164,0.008754861,0.096179837,0.085771067,0.09461014,-0.035767449,-0.024315103,-0.01106327,-0.030697488,-0.082753214,0.018660912,0.020249881,-0.059181419,0.018435478,0.066987987,0.039919738,,0.043230975,0.003267825,0.021293381,-0.002892359,-0.008422552
dsbld,-0.020787078,0.015894197,-0.015547676,-0.030143646,-0.024347658,-0.018385944,-0.025435127,-0.003834251,-0.003246537,0.006101692,-0.001754255,0.005203168,0.010654397,0.013218866,-0.035892725,-0.019368222,0.034318976,0.011402111,0.247309897,-0.00883404,-0.002044086,0.0773254,-0.070045113,-0.040594157,0.032611574,-0.007877193,-0.003519455,-0.149327216,0.007720685,-0.004820209,0.014517413,-0.001759415,0.000879502,0.046760011,0.000247413,-0.005691192,-0.003292051,-0.003935102,-0.022152506,1,0.053348853,-0.004407839,-0.047162244,-0.037493503,-0.00591771,0.025655525,-0.030480543,-0.031013668,0.030331612,0.032464499,0.022561537,-0.002808016,0.033948136,0.063104622,0.004392217,-0.033604379,0.033763206,0.006443066,0.067808405,0.024642053,0.019842909,-0.004737525,0.017971467,0.025017259,0.04142919,0.042577887,0.014417635,0.013715595,0.049131481,0.071339057,0.005383156,0.094902475,-0.001620736,0.017228577,-0.028890386,-0.018331096,0.004263136,-0.001049036,0.059926769,0.054502156,0.00694971,-0.090682401,0.033077966,0.132956423,0.140115783,0.058643701,0.010959968,0.107579173,0.027967281,0.007392029,0.036105138,0.050520511,0.025937513,0.036832515,0.030314443,0.010272676,0.002796311,0.040033277,0.001505109,0.044094483,0.014410318,-0.002084812,-0.04526172,-0.022522741,-0.010738017,-0.106693199,-0.014631731,-0.016553835,-0.000575443,-0.05735971,0.063369661,0.005721358,0.044450313,0.001421453,0.073770801,0.025444484,0.028709328,0.016339596,0.021920434,0.049379215,,0.025446941,-0.027775677,0.033870306,,0.038775705,0.02475776,-0.161196256,-0.14880292,-0.15379693,-0.041445749,-0.036884788,0.060459071,-0.286662453,-0.024472931,-0.025134437,0.031411275,-0.058199336,-0.021065231,-0.051666213,-0.003333696,0.01183229,0.029565912,0.011899049,0.038001246,0.018258143,0.023656182,0.040519205,0.021301843,0.015231895,-0.003967474,,0.114391127,0.002077606,0.021097542,-0.01073874,0.01495587
dsbldp,0.00502405,-0.005362768,0.001287498,0.010449891,0.006442529,0.004742448,0.00215951,-0.015160535,-0.014491569,-0.022347077,0.014195836,0.018917611,0.024592615,0.028810044,-8.52E-05,-0.000756871,0.016149292,0.011467557,0.001292276,-0.007292737,0.001925721,0.03304864,-0.021267429,0.000723658,-0.004750264,-0.00478477,-0.00213779,-0.0176537,-0.165247462,-0.002927895,-0.004903221,-0.001068705,-0.00447508,-0.080652696,0.006797718,0.010920048,-0.00199966,-0.002390263,-0.004178018,0.053348853,1,-0.054176304,-0.014315945,-0.025755582,-0.001876401,-0.017544361,0.00677045,-0.01544161,0.033369332,-0.000912044,0.009174651,0.003707063,-0.080778063,-0.078828226,0.000181156,-0.006529319,-0.004073332,0.000415448,-0.078717984,0.010962855,0.010950022,-0.005424394,0.01278716,0.009688662,0.057609374,0.02503762,0.00594572,0.010811875,-0.008100052,0.037935001,0.01279314,0.039811075,-0.002615931,0.007230998,-0.012679072,-0.010236762,0.033924686,-0.003730548,-0.079051338,0.036108223,-0.081256741,-0.034717512,-0.09396761,0.037767398,0.018643201,-0.05437265,0.012396006,0.085625832,0.038196527,0.01319087,0.034510927,0.064902886,0.002465783,0.048545295,0.004604833,0.018485,0.003779754,0.048250522,-0.083133975,-0.046916343,0.009144159,0.078366321,0.03894735,0.008008253,0.024473673,-0.0229056,-0.081831863,-0.02354051,-0.028987211,0.060276873,0.018929691,-0.008489637,0.018571304,-0.075110485,0.017454234,-0.005836246,0.032121499,0.034060357,0.033051057,0.032014129,,-0.049943328,-0.002912862,0.02279809,,-0.00095698,-0.074201115,-0.019546502,-0.01207355,-0.018323389,-0.059688508,-0.005639187,-0.079270519,-0.007440569,0.01011461,0.011267945,0.024024232,-0.030867352,-0.019682565,-0.029737759,0.002158174,-0.003131707,0.005604983,0.005830079,0.038094032,-0.002242092,0.004417265,0.052912673,0.017913978,-0.032914825,-0.004179382,,0.011707475,0.012829746,0.032108802,-0.018405938,0.006993422
dvrcdev,-0.090049679,0.143495256,-0.014569782,-0.125087504,-0.077462514,-0.054824308,-0.101211378,,,,0.022243563,0.017510848,-0.010496412,-0.021879117,-0.079675695,-0.024357613,-0.165485087,-0.204283804,-0.107501408,,,-0.106949313,0.028392849,-0.165935369,0.238553443,0.003867884,-0.019564368,0.089435706,0.295528142,0.009434326,0.015099175,0.039955928,0.020874979,0.528599581,0.054120182,-0.027353418,,,-0.127572571,-0.004407839,-0.054176304,1,,0.243274153,0.001024759,0.015052272,0.032395814,,0.045312582,,0.034882466,,0.528658742,,0.050467323,0.038860626,0.059081577,-0.005720996,0.607934165,0.063998223,0.048204273,0.05707267,0.130921349,0.056743296,0.309920879,0.005877467,-0.050730095,0.081905418,0.19203871,-0.181423391,0.230737158,0.069971567,0.039297007,0.017890235,0.054399762,0.068247503,-0.101869953,-0.210317589,,,0.9934959,0.039502117,0.588377514,,,,,-0.055968818,0.36912239,0.056597394,,,0.082677902,0.295744593,0.084648705,-0.042760005,-0.098216011,0.306328032,0.599648232,0.77647968,0.063408016,-0.596487691,-0.702977275,0.225954312,,-0.006146176,0.629778353,0.390391174,,,-0.018999412,-0.019276941,-0.029731832,0.116118014,-0.206332984,0.043960366,0.147651429,0.010184865,-0.051155663,-0.011545659,,-0.069337309,-0.079029309,-0.068366206,,0.067884662,0.482038353,0.138965263,0.163737177,0.095188536,-0.306283925,-0.104139849,,0.164994886,-0.17061904,-0.21271873,0.069315644,-0.082769008,-0.057324951,-0.08687222,0.060101853,-0.042389501,0.033650596,-0.020520125,0.376480339,-0.001314358,-0.001649631,0.297151014,0.083500343,0.029182346,0.001638202,,-0.059430463,0.071098251,0.029221393,0.056567355,
dvrcdeva,0.011875525,0.001397329,-0.002492866,,-0.006195733,0.014150111,-0.002617253,0.030347277,0.030355408,-0.013844746,0.035367056,0.039014095,0.034214914,0.021137995,0.105070904,-0.013726719,,0.042661224,,-0.002272477,-0.025124345,-0.023561335,0.066722543,0.071361226,0.01332578,0.014534587,0.00654938,-0.010932208,-0.037130776,0.05156464,0.034975828,,0.035818727,-0.071077763,0.003796198,0.007429598,0.0429848,0.039077251,0.03275085,-0.047162244,-0.014315945,,1,0.093277574,-0.009696694,,,0.027667972,,0.015092851,,0.018125446,,-0.054379923,0.017079168,0.029208852,0.01504582,0.017876067,-0.054572006,0.051641402,0.000555854,0.016966479,0.025423824,0.063764783,-0.028174363,0.033847974,0.022093314,0.052933032,-0.00990018,,,-0.026930469,,0.045843103,,0.113505025,0.006120974,0.020956169,-0.063817376,-0.016989825,,0.008524805,-0.082619282,0.027998516,0.02536235,-0.079802076,0.060837034,,,0.06027127,0.082436666,-0.035304893,0.052467964,0.002102836,0.092662821,0.025455566,-0.014748386,0.011770246,,,,,,,0.067087649,0.010701069,,,0.146057155,0.152934979,,0.063257779,0.035930131,-0.004175071,,0.028212721,0.004398187,,,0.023262596,,,,-0.006038786,,,,0.004487916,0.043276944,-0.014650755,0.028429223,,-0.066753463,,-0.050828407,0.037373922,0.072730606,0.068654016,0.074340236,0.063392475,-0.005992442,-0.007418222,-0.024149634,0.017658973,,0.047332283,0.077948914,-0.026694695,0.051072023,,0.03044824,,,0.072856962,,,0.066151582
edctn,0.0337446,-0.01823914,0.021019018,0.173708521,0.195076455,0.040075235,0.145421342,-0.007858499,-0.008685195,-0.066468232,0.059283664,0.039908382,0.02482102,0.02618671,0.094265235,-0.017003501,-0.229568383,-0.148581593,-0.100250355,0.008964428,-0.047764249,-0.09533102,0.089987599,-0.076764852,0.118195469,0.019882047,0.012768034,-0.241103744,0.141236741,-0.009116801,0.031406217,-0.003327706,0.009301032,0.274087992,-0.022229143,-0.018017073,-0.006226488,-0.007442737,-0.029362165,-0.037493503,-0.025755582,0.243274153,0.093277574,1,0.032528979,0.061785264,-0.034354438,-0.064568468,1.59E-05,0.044948131,0.021495804,0.027173438,0.210505834,0.328208723,0.008408058,-0.040671531,0.038043605,0.021649267,0.304301785,0.073049644,0.041692103,0.029543334,0.051911766,0.299609143,0.164035773,-0.026223597,-0.112303764,0.15526013,0.006547466,-0.153810091,0.043712028,0.078101996,0.15235944,0.083303719,0.167874556,0.182110708,-0.063208904,-0.089104545,0.34100848,0.165652902,0.29599214,-0.118454583,0.294700198,0.286185721,0.258417147,0.335554252,0.319901773,-0.086389217,0.118929615,0.268799819,0.314405039,0.189941156,0.288251389,0.123567509,0.317707291,-0.050748621,-0.126537282,0.132446881,0.220763121,0.204042404,0.02523788,-0.206066543,-0.188587782,0.019206974,0.001085237,-0.108938024,0.293399351,0.077456547,0.133470635,-0.2865601,-0.06651179,0.068608139,-0.047015317,0.051322808,-0.173451566,0.149459096,0.067743402,-0.037692713,-0.053204074,-0.013802016,,-0.094428479,-0.088767988,-0.125566389,,0.275440538,0.184296854,-0.06887188,0.050424524,-0.217092402,-0.161216676,0.040988529,0.33796274,0.14185346,-0.161274726,-0.116820269,0.325431558,0.066702007,0.056945088,0.060579549,-0.020642089,-0.018478698,-0.009319182,-0.008882665,0.119983578,0.179079418,0.181932376,0.157583698,0.322915375,0.18860554,0.178288085,,0.082108273,0.283963907,0.213067971,0.179878359,0.264623004
edctnp,-0.007516938,0.00983881,-0.004758724,0.030308306,0.032970755,-0.002957714,0.023214596,0.027003483,0.026694479,0.036625774,-0.001327887,0.001832305,-0.009697361,-0.003816349,0.005625468,-0.022157577,-0.033615422,-0.023686332,-0.049225431,0.028335469,-0.020102786,-0.057945006,0.002866253,0.016671495,-0.008396146,0.009449038,-0.001935343,0.042746903,-0.07953849,-0.002650626,-0.004438891,-0.0009675,-0.004051294,-0.073014962,-0.011352721,-0.006133157,-0.001810294,-0.002163907,-0.024936375,-0.00591771,-0.001876401,0.001024759,-0.009696694,0.032528979,1,-0.020851758,0.023477014,0.026465144,-0.012897904,-0.014836411,-0.018652233,-0.010493387,-0.074631688,-0.063614919,0.029937838,0.027306282,-0.015447401,-0.011241136,-0.063978393,0.000932771,0.01747076,0.012386676,0.00398415,-0.013899765,-0.024102424,-0.015429364,-0.009447278,0.001868547,0.00500762,-0.041280253,0.044646018,-0.000357003,-0.018193187,-0.010700574,-0.026689902,-0.024011492,0.003691792,0.011397803,-0.080909998,0.050497571,0.017175477,-0.018658279,-0.079302744,-0.050668095,-0.041535273,-0.055056748,0.003860475,-0.022512446,-0.020149383,-0.008357496,-0.01597066,-0.007708979,-0.018718657,-0.032467044,-0.018694666,-0.024769976,-0.020865244,-0.03335373,-0.012538884,-0.037825948,0.0083958,-0.003144941,0.02905254,0.077567566,0.078051174,-0.027028775,0.001992557,-0.01677513,0.010521701,0.009946189,-0.027650842,-0.011379622,-0.021461919,-0.139204149,-0.050587761,-0.019513465,0.000439515,-0.02388197,-0.02711853,-0.016945145,,-0.001407214,-0.005262359,-0.005345938,,-0.04308252,-0.071312082,0.043190397,0.036559963,0.043811464,0.010033784,-0.019158706,-0.063649455,0.043301851,-0.044409848,-0.034147927,-0.01326146,-0.013257481,-0.013452202,-0.015408381,0.005256736,0.026427227,7.68E-05,0.007485105,-0.018707253,-0.012228964,-0.012565013,-0.023782643,-0.014283558,0.001223091,-0.014219844,,-0.03335198,-0.006233632,-0.002166477,-0.020252948,-0.008621593
edufld,-0.100065666,-0.064759162,0.075089342,0.029399957,-0.005043798,-0.117231678,0.006832086,,,,0.059518747,0.067447442,0.091374467,0.086271198,0.05620395,0.091876776,0.110495453,0.024723952,0.050435406,,,0.093693143,-0.007837192,0.001931946,0.027082227,-0.009424767,-0.005126253,-0.086401286,0.034502087,0.028062152,0.008879603,0.090654978,0.011067007,0.062882561,0.054017192,0.004765267,,,0.011443587,0.025655525,-0.017544361,0.015052272,,0.061785264,-0.020851758,1,0.100998131,,0.097543335,,0.061282205,,0.065541414,,-0.066552433,0.079477895,0.08257623,0.062649483,0.041870469,0.047330736,0.020149204,0.018494362,0.022076279,0.128272286,0.037007556,0.084746964,0.023212653,0.127314433,0.093281522,0.036841806,0.085088116,0.115562485,,0.272624359,0.231423123,0.082582331,-0.031659034,-0.060444452,,,0.020815889,0.07272687,0.110132453,,,,,0.026900754,0.037556555,0.128167372,,,0.168798372,0.040022842,0.179627836,0.078469223,0.038166181,0.062296264,0.091993251,0.024191151,0.013717911,-0.076274633,0.001639403,0.016152615,,0.063599917,0.093650779,0.113377978,,,0.078118714,0.087309763,0.087406301,0.048886436,0.03002454,0.086700184,0.040329225,,0.182698835,0.061037333,,,0.071558153,0.021789058,,,0.073079473,-0.071521165,0.008027535,-0.095552826,-0.040054809,0.034906343,,0.012911344,0.025866611,-0.010766768,0.134493568,0.030958382,0.064533335,0.030843287,-0.018647667,0.019974275,-0.004342257,-0.013906487,0.037045723,0.126057246,0.136100075,0.030765346,0.155712396,,0.074092979,,,0.127461271,,0.253543522,
edulvla,-0.047615478,0.07082123,0.025158252,-0.036095642,-0.043255102,-0.023198013,-0.048352995,,,,-0.018934538,0.00213075,0.012598921,-0.004682489,0.108211229,-0.01687108,0.444235809,0.102546652,0.013805315,,,0.021135665,0.062696509,0.041016397,0.036201609,0.003229532,0.002283038,0.07265527,-0.010092844,-0.008583363,-0.00506016,0.346781361,0.056314788,-0.017528919,0.02019834,0.001685097,,,-0.010249904,-0.030480543,0.00677045,0.032395814,,-0.034354438,0.023477014,0.100998131,1,,0.073993171,,0.051066202,,-0.002279166,,0.155897316,0.989619706,0.129702486,0.107430645,0.011218983,-0.027289206,0.025853638,0.009806206,0.009918959,0.001633557,0.004127869,0.049048219,0.037148884,0.022749953,0.280598852,-0.025230786,-0.005601046,0.031364898,-0.013585415,0.091938683,0.017062594,0.008516172,-0.022408852,0.041352639,,,0.014531615,-0.016614117,-0.037574518,,,,,0.015650189,-0.00982287,0.021159475,,,-0.002935155,0.009251908,-0.02011198,0.012962126,0.015308019,0.001322785,-0.0183343,0.007858063,0.006439153,0.014209251,0.052883545,0.052000242,,0.029654682,-0.014464677,0.154842874,,,0.163413507,0.021403326,0.082636538,-0.016119373,-0.037332558,-0.043740985,-0.007692118,0.001017237,0.066021674,0.002196059,,0.010602556,0.029607992,-0.013630961,,-0.060528054,0.025656535,0.068524892,0.058287777,0.052697465,-0.000145935,-0.014409636,,0.09385739,-0.022831868,-0.00969517,-0.014392338,-0.001427751,0.072123112,-0.001324266,-0.004743344,-0.005616133,-0.010589491,-0.004305637,-0.010782555,-7.72E-05,0.006926392,-0.00035981,0.015240057,0.01833888,0.026707855,,0.007927687,0.030521091,-0.032713105,0.01010964,
