,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
domicil,0.00098598,0.008556035,0.022769996,-0.016252237,-0.091852008,-0.0066024,-0.088793162,-0.033646095,0.024948109,0.023848342,0.001229025,-0.009156004,-0.007942253,-0.00707786,0.114246151,0.062088348,0.119728441,0.064905627,0.005952854,-0.11099828,-0.072204113,0.050404746,0.074759844,-0.01699623,0.074262946,0.014616275,0.013935234,0.014335982,-0.042123255,0.028067506,-0.010193495,0.119793478,0.084333069,-0.094296947,-0.008837556,0.005877198,0.023692467,-0.011811034,1,-0.028921323,0.006022039,-0.072296911,-0.022044838,-0.064631238,-0.018973638,-0.001961003,0.085364691,0.017406451,0.028887474,-0.003782552,0.029706579,-0.000942879,-0.066284482,-0.081436961,-0.001246082,0.011871831,-0.003553968,-0.00100837,-0.067345315,-0.041568813,-0.01236827,0.005244773,-0.020652073,-0.00571618,-0.041984539,-0.030597842,0.002601606,-0.077519584,0.103353614,0.005573488,-0.079787446,-0.018076963,0.025507926,0.047924062,0.014492821,-0.005912646,0.013052819,0.021260785,-0.091138447,-0.069527289,-0.13066233,-0.031514405,-0.105431924,-0.002801688,-0.002229317,-0.095289129,-0.048082173,0.104391733,-0.035621855,-0.012800832,-0.062682415,-0.052996296,-0.000974711,-0.044477876,-0.042620702,-0.006328794,0.044229393,-0.043665694,-0.120833989,-0.033394812,0.017776006,0.123268699,0.090014016,0.015440052,0.014424654,-0.017220605,-0.12626383,0.125925547,-0.019397259,0.093940011,0.189649204,0.022587886,0.098242806,-0.027783556,0.037688199,-0.030792223,-0.016042804,-0.015735456,-0.049549239,-0.051624428,,0.01114604,0.031395055,-0.011743118,,-0.033993928,0.048162447,0.006399726,-0.016912869,-0.000864596,0.052298336,0.233232198,-0.096796816,-0.010525184,0.069303358,0.072365841,-0.023154527,0.059407949,0.101241593,0.059915119,-0.045293466,-0.012970729,-0.02239009,-0.008833368,-0.033647227,0.00552657,-0.021262919,-0.050195489,-0.016449637,0.004638798,0.027736813,,0.029032556,-0.012818131,-0.065821353,0.007303151,-0.055566474
dsbld,-0.013444922,0.007612426,-0.012854834,-0.070551013,-0.068004342,-0.007719876,-0.065486129,0.123956451,0.018431707,0.005442456,-0.00622486,-0.007610287,0.000324986,-0.003587071,-0.043620157,-0.01503852,-0.004325069,-0.005558506,0.351880667,-0.026558649,0.000857377,0.079654999,-0.109319252,-0.049039061,0.037896867,-0.010057499,0.005765782,-0.230268176,-0.005846603,-0.004767163,0.004293204,-0.005946406,-0.004062313,0.078202642,-0.010924949,0.019659048,-0.005270548,0.00200469,-0.028921323,1,0.096062851,0.046169144,-0.06537307,-0.046442785,-0.014730597,0.100494691,-0.006070727,-0.008225734,0.034396904,0.030029531,0.024591235,0.032830875,0.053302007,0.082488863,-0.039412385,-0.010688469,0.025619102,0.028456006,0.066735727,0.020472836,0.021722346,0.021404894,0.033133611,0.041367767,0.08824677,0.038061037,0.02786347,0.022149803,0.041617964,0.065776538,0.166841471,0.151736712,0.105151776,0.056083888,-0.006157891,-0.016548261,-0.034135316,-0.008237389,0.083498416,0.135637181,0.028907977,-0.043761018,0.074659715,0.202187418,0.203730299,0.084171305,0.072520149,0.015632169,0.083496623,0.042350258,0.06440234,0.090596167,0.058759665,0.086046293,0.069340324,0.010779812,0.018261392,0.088829628,0.038255314,0.061786678,0.023330655,-0.029091683,-0.061123787,-0.024948556,-0.043131838,-0.044834375,0.002361444,-0.00353286,0.027870517,-0.077277805,0.017305759,0.025434723,0.087588633,0.022062878,0.032509056,0.053558049,0.046435821,0.034178224,0.06108093,0.043758573,,0.008977375,0.053046598,0.010742693,,0.063199804,0.041996558,-0.235556007,-0.197338226,-0.233001809,-0.089220472,-0.068929271,0.094789692,-0.340573739,-0.101689934,-0.039322018,0.063985202,-0.106800822,-0.073647484,-0.098643836,-0.034949978,0.002344247,-0.002438093,0.014931059,0.084638649,0.040163039,0.054138503,0.085643949,0.061425372,0.019163246,0.042968234,,0.210213583,0.037222559,0.038247122,0.034753111,0.039486334
dsbldp,-0.037458518,0.035305484,-0.018448375,0.055187608,0.039079922,-0.012920844,0.026589396,-0.07071953,-0.011952698,0.010204652,-0.015114511,-0.014603582,-0.01754379,-0.014299986,0.015273513,-0.007111616,0.005420527,-0.006966399,0.037731125,-0.013025604,-0.013354117,0.028221716,-0.034695787,0.00784281,-0.01983915,0.012142391,-0.002606843,-0.050094569,-0.242268882,-0.002606843,-0.004432578,-0.003251692,-0.005143953,-0.120551013,0.00963114,-0.008025858,-0.002882111,-0.003365901,0.006022039,0.096062851,1,-0.077687106,-0.005317011,-0.02673789,-0.009623805,0.070033728,-0.004141251,-0.009863762,0.013315401,0.013503988,-0.013864373,0.006106297,-0.135491212,-0.100161958,-0.03126445,-0.018391075,0.006709817,0.00090079,-0.08850886,0.012204112,0.027194751,0.005818031,0.029611562,8.58E-05,0.077338493,0.015285961,0.021919613,-0.002257615,-0.005053867,0.003515322,0.036501042,0.044803132,0.031484067,0.00886888,-0.01542275,-0.012588946,0.068662367,-0.005768583,-0.107332309,0.016545703,-0.063114711,-0.001073441,-0.116255033,0.013005075,0.043242348,-0.078129671,0.002438364,0.017500032,0.079389234,-0.005090529,0.013821073,0.056985158,0.005084221,0.086674288,0.014667303,-0.003544478,0.023206401,0.089233285,-0.119535646,-0.10585461,0.026504361,0.115718382,0.097066401,0.043309042,0.04050095,-0.013190744,-0.104841998,-0.052331712,-0.032745696,0.079338002,0.008616545,-0.007073781,0.030939433,-0.052702085,0.010388466,0.019985247,0.047511472,0.004267106,0.036440973,0.033101337,,0.019761229,0.014846244,0.022535153,,0.041457343,-0.119997956,-0.052281648,-0.046564625,-0.0504909,-0.080741336,-0.012505366,-0.105245449,-0.020302642,-0.021784416,-0.027060665,0.014982613,-0.034758082,-0.028613131,-0.030197355,-0.005826147,-0.012864357,0.016865246,0.009403738,0.08003646,-0.00407222,0.008372648,0.074671654,0.008075895,-0.035745055,0.005774136,,0.042386509,-0.004389446,0.016568821,-0.0025122,-0.002755562
dvrcdev,-0.009675114,0.001212587,0.005326066,-0.082574489,-0.033825018,0.046696045,-0.022157502,,,,0.042410192,-0.009647224,0.017706955,0.008264328,0.035326213,0.033578006,-0.118695251,-0.049054414,-0.143124375,,,-0.003339534,-0.046885962,-0.069762217,0.17642442,0.009935822,-0.021562241,0.049897005,0.304982984,0.010017204,0.002905055,0.093111345,0.066296633,0.528409378,0.023865616,-0.014595586,0.035118598,0.010017204,-0.072296911,0.046169144,-0.077687106,1,,0.251510062,-0.020793254,-0.087754445,0.0383049,,0.083475146,,0.054323915,,0.523927426,,0.070378745,,,,,0.049096223,-0.021597107,-0.005772969,0.112562924,0.129474806,0.319617547,0.079248718,-0.050990259,0.052382087,0.240743517,-0.094938679,0.20649278,0.154570349,0.059768824,0.069298455,0.026722845,0.062089031,-0.051949566,-0.16287556,,,0.919716615,-0.038794412,0.504738563,,,,,0.076406623,0.305832988,0.124632867,,,0.143572863,0.306283993,0.164877004,0.067237064,-0.084443223,0.319438829,0.732844216,0.728894104,0.072116288,-0.7250356,-0.685948575,0.252611654,,0.004738326,0.782247479,0.407216832,,,0.049337496,0.13478752,-0.002309115,0.115156755,-0.126779058,0.083026897,0.169990996,0.07856021,0.064444383,0.08767447,,-0.085187913,-0.11437783,-0.083443948,,0.123947706,0.482315031,0.082833469,0.121175006,0.042274435,-0.312280833,-0.090523228,,0.155782204,-0.235491809,-0.252137541,0.179217059,-0.117343189,-0.043198064,-0.125809828,0.106727702,-0.029282277,0.066553969,-0.030174905,0.305932408,0.08383749,0.110808291,0.317779833,0.152718111,0.021898805,0.074086201,,-0.098799629,0.112936029,0.087300771,0.1252617,
dvrcdeva,-0.023293833,-0.019793514,0.004328002,0.101397123,0.131714101,-0.024625479,0.113015794,-0.123137116,-0.006135731,0.02693544,0.071286973,0.040777807,0.056159251,0.050177233,0.113774421,-0.025839767,,0.133092415,,0.085133911,0.025530908,0.040586672,0.084363466,0.114691354,-0.030577981,-0.002391136,0.007117964,0.011098298,-0.038687155,0.079071442,0.010067961,0.103106758,0.043567018,-0.079231586,-0.011051146,0.0046262,0.186856821,0.034753555,-0.022044838,-0.06537307,-0.005317011,,1,0.076091015,0.006314717,,,0.064885588,,0.024066513,,0.02955742,,-0.063552554,0.121300173,0.064690218,0.024189458,0.029735252,-0.063573425,0.042477219,-0.022469556,0.021131607,-0.002522819,0.085882481,-0.039097958,0.095525718,0.079065967,0.054244956,0.111838851,,,0.029569362,,0.091197402,,0.113600462,0.007144412,0.028511034,-0.056433746,0.00557499,,0.058769367,-0.064281395,0.021713487,0.035888142,-0.062344686,0.087255904,,,0.090228877,0.105990565,-0.02695139,0.1187638,-0.028393241,0.092568835,0.036829863,0.023825059,-0.028049057,,,,,,,0.113093676,0.023412175,,,0.364680145,0.161087022,,0.114417301,0.127167589,-0.007450079,,0.028518233,-0.011596793,,,0.076758993,,,,0.034601406,,,,0.019863978,0.053202762,-0.003819101,0.042146422,,-0.073590812,,-0.050220928,0.036745222,0.103118232,0.016456421,0.093303408,0.007887327,0.023354982,-0.000847036,0.016631075,-0.001468839,,0.085104939,0.084740652,-0.031536971,0.083179827,,0.025308473,,,0.090247247,,,0.076549314
edctn,-0.025877665,0.008231502,-0.001717944,0.198878823,0.240573549,-0.014312672,0.224018163,-0.098412328,-0.004566168,-0.00242648,0.053059303,0.027007584,0.047877395,0.054345963,0.069938427,0.007352971,-0.129678837,-0.089449602,-0.145798185,0.081285434,0.008207173,-0.102881183,0.018832425,-0.04297177,0.08579312,0.004005092,-0.004961482,-0.172087773,0.095833967,-0.004961482,-0.002454652,-0.006188793,-0.00463359,0.178786279,-0.00822067,-0.011962314,-0.005485386,-0.006406162,-0.064631238,-0.046442785,-0.02673789,0.251510062,0.076091015,1,0.048109338,-0.076797744,-0.023215172,-0.023231424,0.002697843,0.021780847,-0.010370383,-0.001289783,0.170967428,0.157325634,0.018029706,-0.019512886,0.017553945,-0.002387134,0.12634749,0.063142788,-0.037273444,-0.024579163,0.03066755,0.309780705,0.107215687,0.018235599,-0.049929553,0.114121291,0.050116631,-0.155820157,0.036869635,0.075229952,0.095141538,0.100424592,0.136318691,0.161931379,-0.028984382,-0.038337924,0.181126119,0.148576706,0.21773206,-0.118047114,0.177035714,0.188127922,0.158416526,0.175874102,0.36148642,-0.060115373,0.105303376,0.269495343,0.256807365,0.093780175,0.304409158,0.107461466,0.333919116,0.023943589,-0.061281292,0.110418519,0.175696898,0.184606408,0.0104889,-0.169608786,-0.176608339,0.007243638,0.008604871,-0.11977959,0.238329634,0.093257255,0.084902117,-0.156640835,-0.071859945,0.108234012,-0.065864478,0.013418404,-0.13584514,0.108348254,0.06291936,0.001065957,0.014843358,0.028344511,,-0.036398199,-0.077287621,-0.062431038,,0.184938084,0.144878262,-0.069542721,0.04577524,-0.158189398,-0.107480359,0.031029639,0.179236843,0.150567564,-0.144995358,-0.089057552,0.350208612,0.04680576,0.029457502,0.040061665,-0.022733511,-0.00992399,-0.013265029,-0.002840093,0.107896425,0.199333076,0.230045571,0.106253578,0.331980745,0.112047668,0.158884787,,0.075450273,0.281014407,0.183449712,0.224931386,0.22877763
edctnp,-0.02046124,0.011441032,-0.010454538,0.012524496,0.029159356,-0.007232403,0.026680824,-0.042808565,0.000769427,0.003444999,-5.13E-05,0.002065959,0.004647012,0.006522552,0.013853247,-0.046071539,-0.029795681,-0.011657824,-0.043048071,0.057477615,0.016591656,-0.033107451,-0.014309354,0.034029294,-0.025698567,-0.003342766,0.028688769,0.030208555,-0.092351943,-0.001584441,-0.002694124,-0.001976381,-0.003126498,-0.073270987,0.004389153,-0.004878122,-0.001751749,-0.002045797,-0.018973638,-0.014730597,-0.009623805,-0.020793254,0.006314717,0.048109338,1,-0.056393297,-0.000764698,0.021359791,-0.01142608,-0.008262575,-0.000136331,-0.02393987,-0.084603053,-0.066379696,0.014934544,0.005738673,-0.009925269,-0.023105889,-0.057748992,0.001710499,-0.012512405,-0.02233964,0.007532431,-0.00614177,-0.013814406,-0.007960025,-0.021881696,0.002818066,0.02341727,-0.036827521,0.031362961,0.008845207,-0.00926646,-0.011044583,-0.017937631,-0.013016624,-0.000202364,0.047946232,-0.068443689,0.037611223,-0.021606114,-0.017793397,-0.080627931,-0.053196492,-0.041933577,-0.052098303,-0.005009935,-0.024970951,-0.022104776,-0.003666613,-0.009054874,-0.016928053,-0.012045246,-0.010301261,-0.014058128,-0.018549242,-0.017164637,-0.010609012,-0.038934267,-0.056242461,0.003627697,0.026309689,0.047940058,0.053776766,0.057456929,-0.01241895,-0.025349589,-0.024042884,-0.009908193,0.022892252,-0.019968598,-0.00134635,-0.025484198,-0.15358866,-0.050299239,-0.019998985,0.016478212,-0.017573192,-0.026214299,-0.000183619,,-0.027344012,-0.034257402,-0.019958812,,-0.005033269,-0.073728191,0.033837166,0.029956946,0.03149416,0.001805006,-0.024539747,-0.062305447,0.038793045,-0.039147601,-0.024055204,-0.006855609,-0.002039974,-0.004837546,-0.003761037,0.010612262,-0.001622921,-0.004052073,0.004571626,-0.021678736,-0.014737497,-0.010286406,-0.017852096,-0.024768425,-0.013470843,-0.005689293,,-0.024820991,-0.004810536,-0.018098906,0.004821296,0.000906276
edufld,-0.075975232,-0.061326075,-0.040699086,-0.113207502,-0.118004604,0.069474118,-0.086610635,,,,0.096459107,0.067994181,0.055616872,0.063759458,0.015994803,0.064327281,0.120921186,0.127344351,0.35979485,,,0.280279279,-0.053514198,-0.176553782,0.161515435,-0.020339894,-0.017144099,-0.312813798,-0.129282633,0.018778944,0.002200804,0.059616488,0.066429664,0.076563011,-0.026571701,0.015852434,0.02664524,-0.005441728,-0.001961003,0.100494691,0.070033728,-0.087754445,,-0.076797744,-0.056393297,1,-0.107888733,,0.016947552,,0.016542191,,0.081646252,,-0.122265917,,,,,0.039084201,0.058905408,0.056432959,0.065764512,0.117445674,0.205430588,0.095592925,0.139306178,0.050631528,0.085654584,0.201444807,0.145356281,0.108236705,,0.101340167,0.072746803,0.037652954,-0.013493807,-0.048401826,,,-0.103241329,0.068883136,0.096237192,,,,,0.171525567,0.205087491,0.104602752,,,0.181273505,0.205451136,0.211128054,0.076579122,0.122610755,0.210668746,0.046090341,0.065656576,-0.044528409,-0.030426584,-0.04153019,-0.001677759,,0.058829328,0.003105514,0.049320159,,,0.229282265,0.102865811,0.18501619,0.066010512,0.24995371,0.214975228,0.15003732,,0.094865883,0.163230696,,,0.141451994,0.195217463,,,0.103429039,-0.318469454,-0.263282525,-0.32960617,-0.204427245,-0.04950648,,-0.328483334,0.324345993,0.150138873,0.186488334,-0.008740282,0.054210141,0.003574832,0.001371006,0.01125782,0.028919576,0.021911672,0.201401031,0.09829734,0.126300848,0.209884665,0.155620393,,0.132967932,,,0.102708276,,0.067728003,
edulvla,-0.005561067,-0.068577671,-0.047881921,-0.016487907,-0.025830491,0.086652613,-0.02375226,,,,0.020444586,0.043468575,0.021911261,0.015245705,0.339814391,0.18166432,0.002249466,0.253513258,-0.038300313,,,0.163262661,0.082371814,0.048681713,0.194004363,0.015290166,0.00114148,0.075139098,0.055233366,0.115205099,-0.005194208,0.372211092,0.343953191,-0.021546003,-0.009262026,-0.00746143,0.196654059,0.033278672,0.085364691,-0.006070727,-0.004141251,0.0383049,,-0.023215172,-0.000764698,-0.107888733,1,,0.066187973,,0.073611882,,0.037362843,,0.228517529,,,,,0.017947409,0.039745175,0.035789292,0.037364414,0.100104956,0.009628251,0.102744175,0.099289465,0.052760151,0.408136498,0.041963212,0.06175176,0.115533708,0.184494282,0.212501493,0.015605878,0.202581054,-0.022699239,-0.004880347,,,-0.016321255,-0.020951424,0.013938865,,,,,0.225208606,0.007651473,0.091638455,,,0.082289281,0.002711832,0.08095462,0.036594924,0.03957391,0.009893392,-0.013013198,0.051978591,-0.028315683,0.030762841,0.087168165,0.07280934,,0.034439721,-0.01462724,0.370153719,,,0.394498335,0.124844069,0.319927607,0.041012693,0.036850457,-0.017842715,0.011489088,-0.003492675,0.020294851,0.204592398,,-0.004756625,0.008144326,0.103952332,,0.01477649,0.180419167,0.068685591,0.060534756,0.012653193,0.013007408,0.174581711,,0.039397297,-0.024274432,-0.021882138,0.392130279,0.03472059,0.240943867,0.035126047,-0.020415726,-0.010469654,-0.014867735,-0.012026398,0.015608926,0.071659485,0.086511191,0.008310289,0.098142047,0.095162931,0.049932245,,-0.027466133,0.09971943,0.113231249,0.088215685,
edulvlb,0.010850614,0.001404174,-0.009695451,0.008742072,0.133195357,0.013849298,0.099673362,-0.004234316,-0.027046978,-0.019573474,0.021389245,0.02525119,0.014260772,0.023201227,0.016605079,-0.025670039,,0.092262484,,0.025106878,0.009565383,0.035626741,0.040101088,0.016213129,0.006545127,-0.005252452,-0.000250435,0.011282992,0.004874315,0.047751206,0.044806025,0.064061848,0.053999949,-0.015240163,0.016309229,0.003639886,0.096539098,0.018915623,0.017406451,-0.008225734,-0.009863762,,0.064885588,-0.023231424,0.021359791,,,1,,0.069795501,,0.068519054,,0.035092632,0.160943138,0.999342712,0.069789672,0.068516818,0.03506972,-0.00967191,-0.006321499,-0.004095758,-0.003752644,2.40E-05,-0.007988818,0.054699547,0.056422869,0.026386341,0.059075378,,,0.018440355,,0.063224798,,0.064232365,-0.009714646,-0.000173166,-0.009476371,-0.045075149,,0.002837387,-0.014898943,-0.00072245,-0.011175834,-0.015315888,-0.0228967,,,0.013381112,0.026818136,-0.007530374,0.014341875,-0.011654774,-0.022470512,0.026962212,0.028856505,-0.014269613,,,,,,,0.020703941,0.002120257,,,0.072122582,0.028587703,,0.023302933,0.080468131,-0.010171866,,-0.041546054,0.021014127,,,0.031315687,,,,0.014025591,,,,0.010620131,0.000388831,0.001255637,0.009817286,,-0.012406215,,0.020139883,0.002829836,0.014274534,0.009665142,0.060943616,0.009243805,-0.014626666,0.004900877,-0.01037874,-0.00118975,,0.014059633,0.010709071,-0.002045205,-0.009248695,,0.001487816,,,0.016198846,,,0.027322733
edulvlfa,-0.01726148,0.028266271,0.01077527,-0.02960683,-0.018105887,0.00351602,-0.018885155,,,,0.030500272,0.022771387,0.047786278,0.037126759,0.091585912,0.077366553,0.020290767,0.045613763,-0.021678504,,,0.099174874,-0.017830825,0.05512313,0.016663825,0.007895368,0.004272612,-0.008119738,0.034838459,0.02184364,0.028818388,0.091648934,0.087759511,0.045075493,-0.0076248,-0.005982417,0.051132422,0.028663616,0.028887474,0.034396904,0.013315401,0.083475146,,0.002697843,-0.01142608,0.016947552,0.066187973,,1,,0.510005522,,0.078295713,,0.047127776,,,,,0.028983989,0.056802877,0.016946184,0.033108077,0.06981243,0.040668921,0.27918389,0.104792791,0.025743107,0.154677356,0.159062424,0.089320006,0.126048207,0.096397832,0.124753238,0.088844903,0.078110636,0.045975566,-0.001483435,,,0.085680305,0.008537884,0.069138935,,,,,0.110058142,0.054881377,0.088289413,,,0.082996323,0.049752562,0.085490915,0.184057115,0.048101324,0.052018853,0.079545127,0.055557685,0.040315684,-0.064844535,-0.018500095,0.022016589,,-0.015029091,0.080761377,0.138463051,,,0.100136811,0.097871079,0.093896237,0.018371578,0.061279953,0.041380741,0.055532426,0.205505932,0.274435409,0.251889788,,-0.026529887,0.075616811,0.053310484,,0.084314796,0.088532911,-0.004629071,0.012282089,-0.024153809,-0.036483039,0.037227933,,0.058600919,-0.051862113,-0.045573374,0.109999027,-0.069231546,0.012945717,-0.070171371,0.025132014,0.008542327,0.04926832,0.009451156,0.051593442,0.064997029,0.085157947,0.047867988,0.088473057,0.007089009,0.057454656,,-0.004143514,0.079211761,0.057772946,0.067279051,
edulvlfb,-0.063842528,0.042106618,-0.046795965,0.001187479,0.028830473,-0.03383507,0.010015222,0.008065481,-0.021543052,0.004086074,0.047979436,0.028764851,0.026216592,0.035089382,0.023990896,0.023266604,,0.005324765,,0.007490418,-0.040067012,0.041161615,-0.005952621,0.051059785,-0.040574962,-0.017263139,-0.009725679,0.003975319,0.067961418,0.008516258,0.023873907,0.028755719,0.034936975,0.052580273,0.00927623,0.007369848,0.026853054,0.009723293,-0.003782552,0.030029531,0.013503988,,0.024066513,0.021780847,-0.008262575,,,0.069795501,,1,,0.522248402,,0.114970415,0.017413197,0.071779443,0.999975582,0.522427572,0.115322081,0.014846185,0.080048607,0.01807252,0.004336213,0.039110702,0.008372189,0.232907545,0.085932082,0.027061738,0.124928682,,,0.117746343,,0.066865226,,0.097995707,0.034595265,-0.02493953,0.048107527,0.078723661,,0.005729652,0.05044416,0.011524221,-0.006258774,0.044169656,0.046317613,,,0.049327436,0.050493026,0.008928367,0.072030499,0.030594246,0.059756598,0.144784071,0.023561133,0.033053231,,,,,,,0.018589747,-0.004597032,,,0.063275271,-0.059314233,,0.063463735,0.022353146,0.008743375,,0.044771074,0.057863613,,,0.220014094,,,,0.030545481,,,,0.003885498,0.022324327,0.000598727,-0.00509075,,0.055977276,,-0.075921301,-0.071438665,0.056852758,-0.073588988,-0.029746121,-0.072266354,0.052513678,0.009460344,0.029665241,0.013265312,,0.049746524,0.068114612,0.012254739,0.053994598,,0.0274888,,,0.045368209,,,0.026774543
edulvlma,-0.009273511,0.015050218,-0.003918112,-0.022841747,-0.016442389,-0.002862721,-0.006854556,,,,0.049413642,0.024705833,0.049567172,0.045967681,0.108629027,0.051775554,0.033878351,0.07948352,0.013924363,,,0.14404352,0.017722292,0.047281875,0.042477415,0.023424274,0.00859615,0.003184829,0.025447666,0.068392987,0.047340303,0.111379869,0.108239705,0.018698332,-0.010397099,-0.012748333,0.047262329,0.024765454,0.029706579,0.024591235,-0.013864373,0.054323915,,-0.010370383,-0.000136331,0.016542191,0.073611882,,0.510005522,,1,,0.064509464,,0.063496897,,,,,0.012109612,0.02428872,0.027899481,0.028873072,0.065957546,0.024072588,0.156662887,0.177459637,0.023158856,0.175610152,0.081228403,0.088491548,0.109288399,0.046928142,0.122736103,0.09715226,0.103017324,0.016292076,0.010277487,,,0.04109835,-0.008350796,0.035896901,,,,,0.133023488,0.038870566,0.07809311,,,0.080268423,0.027833424,0.068066641,0.130390904,0.092891869,0.033600258,0.036993431,0.040070209,0.040916331,-0.010304663,0.003712253,0.037811598,,-0.003339883,0.043017464,0.153620511,,,0.133345622,0.08799966,0.124025831,0.011550874,0.156866406,0.017788785,0.027658185,0.103065865,0.148913772,0.161880771,,0.042583739,0.131035153,0.078879957,,0.058595255,0.078187738,0.004648612,0.017983531,-0.015525665,-0.019922638,0.056354379,,0.009792199,-0.02456537,-0.024565371,0.136387001,-0.046267405,0.034110913,-0.043478049,0.034203539,0.001530485,0.011761412,-0.000914534,0.039525232,0.075397642,0.087436618,0.032634967,0.077581893,0.031797685,0.061916059,,-0.029910452,0.073425044,0.045121407,0.062462969,
edulvlmb,-0.069509981,0.041659683,-0.036936312,0.002967784,0.025118579,-0.038303258,0.001191053,0.018441256,-0.018475302,0.003743079,0.04457287,0.012442262,0.032410052,0.043010536,0.028823907,-0.023890843,,0.025578485,,0.014797345,-0.010840996,0.061538876,0.021236938,0.05288289,-0.048462166,-0.022638676,0.002977959,0.026795239,0.059757829,0.010612001,0.029418742,0.022367168,0.02764247,0.039515756,0.018678495,-0.000698524,0.032187753,0.010384494,-0.000942879,0.032830875,0.006106297,,0.02955742,-0.001289783,-0.02393987,,,0.068519054,,0.522248402,,1,,0.10765408,0.028697361,0.070234873,0.522249675,0.999969276,0.107825295,0.013562993,0.016357592,0.032209249,0.022967225,0.021804286,-0.001854769,0.146836807,0.155688085,0.027143928,0.097719989,,,0.095490075,,0.054278137,,0.089400585,0.005453782,-0.007439491,0.033955322,0.089439538,,0.02854839,0.0455973,-0.032998762,-0.035373807,0.03731923,0.013975455,,,0.044209915,0.049440311,0.005984352,0.067571172,0.018733305,0.045782556,0.119045586,0.081067887,0.007188421,,,,,,,0.016918831,0.012335649,,,0.069740359,-0.044696332,,0.046815411,0.010739588,0.020074485,,0.040825134,0.023996684,,,0.119658074,,,,0.070176748,,,,0.028308415,0.040562059,0.02380004,0.002477663,,0.042291077,,-0.080636599,-0.073569469,0.041214107,-0.051912725,-0.014941131,-0.053875061,0.038969859,0.014445417,0.0250755,0.001299736,,0.039574201,0.058977798,0.010696477,0.032562068,,0.018110452,,,0.037495021,,,0.027791642
edulvlpa,0.020861169,0.002769795,0.020779059,-0.331883742,-0.263794029,-0.005620066,-0.239105019,,,,0.065594196,0.03364537,0.038200551,0.033672349,-0.049591932,0.121041097,-0.016024136,0.037479764,0.132719595,,,0.063971318,-0.061087385,-0.244262716,0.289306047,-0.004901314,-0.023300456,-0.175402729,0.466996565,0.028786046,0.049830041,0.069239053,0.084833174,0.949261876,0.023629185,-0.053395783,0.025766465,0.002324178,-0.066284482,0.053302007,-0.135491212,0.523927426,,0.170967428,-0.084603053,0.081646252,0.037362843,,0.078295713,,0.064509464,,1,,0.020348123,,,,,0.066430996,0.0054015,-0.004235445,0.200763057,0.122618256,0.631010872,0.082647076,0.037569782,0.039282313,0.173096821,0.037747062,0.257638959,0.140669599,0.073202466,0.123087815,0.051646803,0.079034644,-0.069426841,-0.274247315,,,0.455608436,-0.005491458,0.966678153,,,,,0.116344484,0.60065994,0.118414346,,,0.147258927,0.606193377,0.169475968,0.063432009,0.014863215,0.624706022,0.780976879,0.799661023,-0.0453981,-0.703669855,-0.73267644,-0.18176186,,0.023132675,0.694120673,0.354352643,,,0.117857064,0.140150152,0.097572169,0.197014493,0.029609492,0.104382749,0.320946658,0.089166953,0.088141251,0.070561365,,0.049488408,-0.004792885,0.008214694,,0.188873108,0.846677993,-0.152455243,-0.105080193,-0.186289958,-0.625725479,-0.066464085,,-0.103944259,0.078145861,-0.33677306,0.172308319,-0.052310868,0.008772243,-0.057801704,0.074415482,-0.101354691,0.059834324,-0.056940665,0.604960133,0.09198693,0.126924629,0.621593053,0.161745158,0.050848884,0.081670467,,0.108296132,0.1091541,0.085298837,0.115070165,
